naics6,naics6_title,weighted_auto_output,weighted_total_output,auto_share_of_output
722513,Limited-Service Restaurants,117235975.3762602,632020444788.3716,0.00018549396042958074
722514,"Cafeterias, Grill Buffets, and Buffets",426865.5710936661,9368449172.163507,4.5564165770575204e-05
722515,Snack and Nonalcoholic Beverage Bars,3841790.1398429945,84316042549.47157,4.55641657705752e-05
811111,General Automotive Repair,40006287.224359564,41120577810.00194,0.0009729018743172588
811114,Specialized Automotive Repair,72738704.04429013,74764686927.27625,0.000972901874317259
811121,"Automotive Body, Paint, and Interior Repair and Maintenance",47280157.628788576,48597046502.72956,0.0009729018743172588
811122,Automotive Glass Replacement Shops,25458546.415501542,26167640424.546688,0.0009729018743172588
811191,Automotive Oil Change and Lubrication Shops,14547740.808858024,14952937385.45525,0.0009729018743172588
811192,Car Washes,22150618.928400133,33443842782.57734,0.0006623227800825436
811198,All Other Automotive Repair and Maintenance,43643222.426574074,44858812156.36575,0.0009729018743172588
811210,Electronic and Precision Equipment Repair and Maintenance,197306621.55304593,86184740120.72621,0.002289345205156527
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,696940219.6947088,82449118612.34418,0.008452973560233595
811411,Home and Garden Equipment Repair and Maintenance,10502564.405918421,14316395750.852657,0.0007336039453430804
811412,Appliance Repair and Maintenance,11552820.846510263,15748035325.937922,0.0007336039453430805
811420,Reupholstery and Furniture Repair,8402051.524734737,11453116600.682125,0.0007336039453430805
811430,Footwear and Leather Goods Repair,5251282.202959211,7158197875.426329,0.0007336039453430804
811490,Other Personal and Household Goods Repair and Maintenance,25206154.574204214,34359349802.046375,0.0007336039453430805
812111,Barber Shops,0.0,5357373715.477018,0.0
812112,Beauty Salons,0.0,25001077338.89275,0.0
812113,Nail Salons,0.0,8928956192.461697,0.0
812191,Diet and Weight Reducing Centers,0.0,7143164953.9693575,0.0
812199,Other Personal Care Services,0.0,39287407246.83147,0.0
812210,Funeral Homes and Funeral Services,0.0,10854183827.045076,0.0
812220,Cemeteries and Crematories,0.0,11939602209.749584,0.0
812310,Coin-Operated Laundries and Drycleaners,3234156.794401832,5359064552.899865,0.0006034927854436431
812320,Drycleaning and Laundry Services (except Coin-Operated),7644370.6049497835,12666879852.308771,0.0006034927854436431
812331,Linen Supply,3528171.048438362,5846252239.527125,0.0006034927854436431
812332,Industrial Launderers,4116199.556511422,6820627612.781647,0.0006034927854436431
812910,Pet Care (except Veterinary) Services,0.0,23705144733.04202,0.0
812921,Photofinishing Laboratories (except One-Hour),0.0,4183260835.242709,0.0
812922,One-Hour Photofinishing,0.0,5577681113.656945,0.0
812930,Parking Lots and Garages,0.0,8366521670.485418,0.0
812990,All Other Personal Services,0.0,62748912528.64063,0.0
813110,Religious Organizations,0.0,130458740588.51463,0.0
813211,Grantmaking Foundations,0.0,17748862254.847717,0.0
813212,Voluntary Health Organizations,0.0,8874431127.423859,0.0
813219,Other Grantmaking and Giving Services,0.0,8874431127.423859,0.0
813311,Human Rights Organizations,0.0,12424203578.393402,0.0
813312,"Environment, Conservation and Wildlife Organizations",0.0,12424203578.393402,0.0
813319,Other Social Advocacy Organizations,0.0,35497724509.695435,0.0
813410,Civic and Social Organizations,0.0,41687265126.20557,0.0
813910,Business Associations,7752896.597511977,33442631602.843887,0.00023182675004716698
813920,Professional Organizations,6460747.164593314,27868859669.03657,0.00023182675004716698
813930,Labor Unions and Similar Labor Organizations,0.0,9062448940.479471,0.0
813940,Political Organizations,0.0,7249959152.383576,0.0
813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",0.0,9968693834.527418,0.0
814110,Private Households,0.0,26317072055.155144,0.0
