segment_id,segment_name,year,methodology,occcd,soctitle,employment,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,empl_2021,ep_openings_annual_avg,openings
1,1. Materials & Processing,2030,lightcast_moody,11-2021,Marketing Managers,20.310993998728936,0.0007805249953588938,0.0007489390030789048,0.0008014223829423976,Bachelor's degree,5 years or more,,BA+,19.897953732210798,34.3,0.2014476712611813
1,1. Materials & Processing,2030,bea_bls,11-2022,Sales Managers,13.343726487833099,0.002895059003832006,0.002829325122742718,0.002938548737455511,Bachelor's degree,Less than 5 years,,BA+,75.17004743280137,49.0,0.02070296654929289
1,1. Materials & Processing,2030,bea_moody,11-2022,Sales Managers,12.90522375719514,0.002895059003832006,0.002829325122742718,0.002938548737455511,Bachelor's degree,Less than 5 years,,BA+,75.17004743280137,49.0,0.020022623815016304
1,1. Materials & Processing,2030,lightcast_bls,11-2022,Sales Managers,77.89568027489463,0.002895059003832006,0.002829325122742718,0.002938548737455511,Bachelor's degree,Less than 5 years,,BA+,75.17004743280137,49.0,0.10981541267897142
1,1. Materials & Processing,2030,lightcast_moody,11-2022,Sales Managers,75.33586547828679,0.002895059003832006,0.002829325122742718,0.002938548737455511,Bachelor's degree,Less than 5 years,,BA+,75.17004743280137,49.0,0.10620664878758235
1,1. Materials & Processing,2030,bea_bls,11-3012,Administrative Services Managers,1.5647219767733769,0.0003394825614480356,0.00033286177914620214,0.0003438628909510942,Bachelor's degree,Less than 5 years,,BA+,8.843534992094279,23.2,0.012970379906979202
1,1. Materials & Processing,2030,bea_moody,11-3012,Administrative Services Managers,1.5133019435367865,0.0003394825614480356,0.00033286177914620214,0.0003438628909510942,Bachelor's degree,Less than 5 years,,BA+,8.843534992094279,23.2,0.012544146124998733
1,1. Materials & Processing,2030,lightcast_bls,11-3012,Administrative Services Managers,9.134261177563534,0.0003394825614480356,0.00033286177914620214,0.0003438628909510942,Bachelor's degree,Less than 5 years,,BA+,8.843534992094279,23.2,0.07108659316322538
1,1. Materials & Processing,2030,lightcast_moody,11-3012,Administrative Services Managers,8.834090271604534,0.0003394825614480356,0.00033286177914620214,0.0003438628909510942,Bachelor's degree,Less than 5 years,,BA+,8.843534992094279,23.2,0.06875053919492448
1,1. Materials & Processing,2030,bea_bls,11-3013,Facilities Managers,8.844801142964625,0.0019189707769708322,0.0019139552300907123,0.0019222890778862508,Bachelor's degree,Less than 5 years,,BA+,50.85032620454343,13.2,0.018905592119673152
1,1. Materials & Processing,2030,bea_moody,11-3013,Facilities Managers,8.554142498494045,0.0019189707769708322,0.0019139552300907123,0.0019222890778862508,Bachelor's degree,Less than 5 years,,BA+,50.85032620454343,13.2,0.01828431486430051
1,1. Materials & Processing,2030,lightcast_bls,11-3013,Facilities Managers,51.63263819560482,0.0019189707769708322,0.0019139552300907123,0.0019222890778862508,Bachelor's degree,Less than 5 years,,BA+,50.85032620454343,13.2,0.096834002498834
1,1. Materials & Processing,2030,lightcast_moody,11-3013,Facilities Managers,49.93588183152174,0.0019189707769708322,0.0019139552300907123,0.0019222890778862508,Bachelor's degree,Less than 5 years,,BA+,50.85032620454343,13.2,0.09365183486724628
1,1. Materials & Processing,2030,bea_bls,11-3021,Computer and Information Systems Managers,4.352839170583952,0.0009443933255468067,0.0009153698926520059,0.0009635953161263688,Bachelor's degree,5 years or more,,BA+,24.31972122825794,55.6,0.03427657277167109
1,1. Materials & Processing,2030,bea_moody,11-3021,Computer and Information Systems Managers,4.209795781312647,0.0009443933255468067,0.0009153698926520059,0.0009635953161263688,Bachelor's degree,5 years or more,,BA+,24.31972122825794,55.6,0.033150172978405446
1,1. Materials & Processing,2030,lightcast_bls,11-3021,Computer and Information Systems Managers,25.410245678297514,0.0009443933255468067,0.0009153698926520059,0.0009635953161263688,Bachelor's degree,5 years or more,,BA+,24.31972122825794,55.6,0.17900978052082991
1,1. Materials & Processing,2030,lightcast_moody,11-3021,Computer and Information Systems Managers,24.575211917205753,0.0009443933255468067,0.0009153698926520059,0.0009635953161263688,Bachelor's degree,5 years or more,,BA+,24.31972122825794,55.6,0.17312714513851296
1,1. Materials & Processing,2030,bea_bls,11-3031,Financial Managers,12.958664113098378,0.0028115157525499036,0.002662894233169617,0.002909844197203729,Bachelor's degree,5 years or more,,BA+,70.74827993675423,74.6,0.06227586908507249
1,1. Materials & Processing,2030,bea_moody,11-3031,Financial Managers,12.532815336581937,0.0028115157525499036,0.002662894233169617,0.002909844197203729,Bachelor's degree,5 years or more,,BA+,70.74827993675423,74.6,0.06022935391769732
1,1. Materials & Processing,2030,lightcast_bls,11-3031,Financial Managers,75.64783027170573,0.0028115157525499036,0.002662894233169617,0.002909844197203729,Bachelor's degree,5 years or more,,BA+,70.74827993675423,74.6,0.3293284361051908
1,1. Materials & Processing,2030,lightcast_moody,11-3031,Financial Managers,73.16188452250093,0.0028115157525499036,0.002662894233169617,0.002909844197203729,Bachelor's degree,5 years or more,,BA+,70.74827993675423,74.6,0.3185060156486166
1,1. Materials & Processing,2030,bea_bls,11-3051,Industrial Production Managers,97.5285173462566,0.02115981712688098,0.021136722975784436,0.021175096286772447,Bachelor's degree,5 years or more,,BA+,561.5644719980027,17.1,0.034924045225249806
1,1. Materials & Processing,2030,bea_moody,11-3051,Industrial Production Managers,94.32352650577438,0.02115981712688098,0.021136722975784436,0.021175096286772447,Bachelor's degree,5 years or more,,BA+,561.5644719980027,17.1,0.03377636813443419
1,1. Materials & Processing,2030,lightcast_bls,11-3051,Industrial Production Managers,569.3349763887593,0.02115981712688098,0.021136722975784436,0.021175096286772447,Bachelor's degree,5 years or more,,BA+,561.5644719980027,17.1,0.150422321934524
1,1. Materials & Processing,2030,lightcast_moody,11-3051,Industrial Production Managers,550.6254395871913,0.02115981712688098,0.021136722975784436,0.021175096286772447,Bachelor's degree,5 years or more,,BA+,561.5644719980027,17.1,0.14547913016741645
1,1. Materials & Processing,2030,bea_bls,11-3061,Purchasing Managers,3.18013136249337,0.0006899622787344808,0.0006657235582924043,0.0007059986891507265,Bachelor's degree,5 years or more,,BA+,17.687069984188557,6.4,0.0036424375627926993
1,1. Materials & Processing,2030,bea_moody,11-3061,Purchasing Managers,3.075625601864038,0.0006899622787344808,0.0006657235582924043,0.0007059986891507265,Bachelor's degree,5 years or more,,BA+,17.687069984188557,6.4,0.003522739454552904
1,1. Materials & Processing,2030,lightcast_bls,11-3061,Purchasing Managers,18.56441647472466,0.0006899622787344808,0.0006657235582924043,0.0007059986891507265,Bachelor's degree,5 years or more,,BA+,17.687069984188557,6.4,0.01792010560650632
1,1. Materials & Processing,2030,lightcast_moody,11-3061,Purchasing Managers,17.95435096384284,0.0006899622787344808,0.0006657235582924043,0.0007059986891507265,Bachelor's degree,5 years or more,,BA+,17.687069984188557,6.4,0.01733121349687422
1,1. Materials & Processing,2030,bea_bls,11-3071,"Transportation, Storage, and Distribution Managers",5.804117754402797,0.0012592631735599761,0.001248231671798208,0.001266561648336399,High school diploma or equivalent,5 years or more,,HS or less,33.16325622035222,18.5,0.005173574033683041
1,1. Materials & Processing,2030,bea_moody,11-3071,"Transportation, Storage, and Distribution Managers",5.613382318797868,0.0012592631735599761,0.001248231671798208,0.001266561648336399,High school diploma or equivalent,5 years or more,,HS or less,33.16325622035222,18.5,0.0050035595820981564
1,1. Materials & Processing,2030,lightcast_bls,11-3071,"Transportation, Storage, and Distribution Managers",33.88226679309126,0.0012592631735599761,0.001248231671798208,0.001266561648336399,High school diploma or equivalent,5 years or more,,HS or less,33.16325622035222,18.5,0.051364276752184586
1,1. Materials & Processing,2030,lightcast_moody,11-3071,"Transportation, Storage, and Distribution Managers",32.76882471808158,0.0012592631735599761,0.001248231671798208,0.001266561648336399,High school diploma or equivalent,5 years or more,,HS or less,33.16325622035222,18.5,0.04967633930580377
1,1. Materials & Processing,2030,bea_bls,11-3121,Human Resources Managers,6.0469223787703426,0.001311942139558586,0.0013314471165848086,0.0012990375880374192,Bachelor's degree,5 years or more,,BA+,35.374139968377115,17.9,0.020865117542105713
1,1. Materials & Processing,2030,bea_moody,11-3121,Human Resources Managers,5.84820787593155,0.001311942139558586,0.0013314471165848086,0.0012990375880374192,Bachelor's degree,5 years or more,,BA+,35.374139968377115,17.9,0.020179446187432948
1,1. Materials & Processing,2030,lightcast_bls,11-3121,Human Resources Managers,35.29966930102228,0.001311942139558586,0.0013314471165848086,0.0012990375880374192,Bachelor's degree,5 years or more,,BA+,35.374139968377115,17.9,0.10285297717013549
1,1. Materials & Processing,2030,lightcast_moody,11-3121,Human Resources Managers,34.1396484183079,0.001311942139558586,0.0013314471165848086,0.0012990375880374192,Bachelor's degree,5 years or more,,BA+,35.374139968377115,17.9,0.09947301345576588
1,1. Materials & Processing,2030,bea_bls,11-9041,Architectural and Engineering Managers,19.991949772738618,0.004337459572968436,0.004327203128900728,0.0043442452672411225,Bachelor's degree,5 years or more,,BA+,114.96595489722829,14.5,0.011392006912914504
1,1. Materials & Processing,2030,bea_moody,11-9041,Architectural and Engineering Managers,19.334972535224328,0.004337459572968436,0.004327203128900728,0.0043442452672411225,Bachelor's degree,5 years or more,,BA+,114.96595489722829,14.5,0.011017641765119065
1,1. Materials & Processing,2030,lightcast_bls,11-9041,Architectural and Engineering Managers,116.70551918078837,0.004337459572968436,0.004327203128900728,0.0043442452672411225,Bachelor's degree,5 years or more,,BA+,114.96595489722829,14.5,0.05014166405438938
1,1. Materials & Processing,2030,lightcast_moody,11-9041,Architectural and Engineering Managers,112.87033199466316,0.004337459572968436,0.004327203128900728,0.0043442452672411225,Bachelor's degree,5 years or more,,BA+,114.96595489722829,14.5,0.04849390421558952
1,1. Materials & Processing,2030,bea_bls,11-9121,Natural Sciences Managers,2.3802025789604575,0.0005164094837710243,0.0004992926687193033,0.0005277340201401916,Bachelor's degree,5 years or more,,BA+,13.265302488141419,8.5,0.5617584336867743
1,1. Materials & Processing,2030,bea_moody,11-9121,Natural Sciences Managers,2.3019841494012674,0.0005164094837710243,0.0004992926687193033,0.0005277340201401916,Bachelor's degree,5 years or more,,BA+,13.265302488141419,8.5,0.5432978779076101
1,1. Materials & Processing,2030,lightcast_bls,11-9121,Natural Sciences Managers,13.89473167403718,0.0005164094837710243,0.0004992926687193033,0.0005277340201401916,Bachelor's degree,5 years or more,,BA+,13.265302488141419,8.5,0.335778223639991
1,1. Materials & Processing,2030,lightcast_moody,11-9121,Natural Sciences Managers,13.438121761798447,0.0005164094837710243,0.0004992926687193033,0.0005277340201401916,Bachelor's degree,5 years or more,,BA+,13.265302488141419,8.5,0.3247438496898688
1,1. Materials & Processing,2030,bea_bls,11-9199,"Managers, All Other",2.3098233996344426,0.0005011399953731716,0.0004992926687193033,0.0005023621922488318,Bachelor's degree,Less than 5 years,,BA+,13.265302488141419,106.7,0.06347981029117071
1,1. Materials & Processing,2030,bea_moody,11-9199,"Managers, All Other",2.2339177769469054,0.0005011399953731716,0.0004992926687193033,0.0005023621922488318,Bachelor's degree,Less than 5 years,,BA+,13.265302488141419,106.7,0.06139373110044097
1,1. Materials & Processing,2030,lightcast_bls,11-9199,"Managers, All Other",13.483884370190875,0.0005011399953731716,0.0004992926687193033,0.0005023621922488318,Bachelor's degree,Less than 5 years,,BA+,13.265302488141419,106.7,0.3461456326105208
1,1. Materials & Processing,2030,lightcast_moody,11-9199,"Managers, All Other",13.040775758715174,0.0005011399953731716,0.0004992926687193033,0.0005023621922488318,Bachelor's degree,Less than 5 years,,BA+,13.265302488141419,106.7,0.334770563941621
1,1. Materials & Processing,2030,bea_bls,13-1020,Buyers and Purchasing Agents,21.660284430007987,0.0046994219734520365,0.004493634018473828,0.004835571903999594,Bachelor's degree,,Moderate-term on-the-job training,BA+,119.38772239327541,52.2,0.03572069857570575
1,1. Materials & Processing,2030,bea_moody,13-1020,Buyers and Purchasing Agents,20.94848223010425,0.0046994219734520365,0.004493634018473828,0.004835571903999594,Bachelor's degree,,Moderate-term on-the-job training,BA+,119.38772239327541,52.2,0.03454684179139406
1,1. Materials & Processing,2030,lightcast_bls,13-1020,Buyers and Purchasing Agents,126.44463240172225,0.0046994219734520365,0.004493634018473828,0.004835571903999594,Bachelor's degree,,Moderate-term on-the-job training,BA+,119.38772239327541,52.2,0.165448525640043
1,1. Materials & Processing,2030,lightcast_moody,13-1020,Buyers and Purchasing Agents,122.28939760781178,0.0046994219734520365,0.004493634018473828,0.004835571903999594,Bachelor's degree,,Moderate-term on-the-job training,BA+,119.38772239327541,52.2,0.16001154142582558
1,1. Materials & Processing,2030,bea_bls,13-1051,Cost Estimators,3.278550179598148,0.0007113152555708603,0.0007489390030789048,0.0006864232709515392,Bachelor's degree,,Moderate-term on-the-job training,BA+,19.897953732210798,16.9,0.006143970647218774
1,1. Materials & Processing,2030,bea_moody,13-1051,Cost Estimators,3.170810171018219,0.0007113152555708603,0.0007489390030789048,0.0006864232709515392,Bachelor's degree,,Moderate-term on-the-job training,BA+,19.897953732210798,16.9,0.005942066935521636
1,1. Materials & Processing,2030,lightcast_bls,13-1051,Cost Estimators,19.138948687837495,0.0007113152555708603,0.0007489390030789048,0.0006864232709515392,Bachelor's degree,,Moderate-term on-the-job training,BA+,19.897953732210798,16.9,0.030792895447232814
1,1. Materials & Processing,2030,lightcast_moody,13-1051,Cost Estimators,18.510002848097077,0.0007113152555708603,0.0007489390030789048,0.0006864232709515392,Bachelor's degree,,Moderate-term on-the-job training,BA+,19.897953732210798,16.9,0.029780976569086376
1,1. Materials & Processing,2030,bea_bls,13-1071,Human Resources Specialists,22.238688151894056,0.00482491262289116,0.004826495797620031,0.0048238651897243206,Bachelor's degree,,,BA+,128.2312573853697,81.8,0.09200152062170638
1,1. Materials & Processing,2030,bea_moody,13-1071,Human Resources Specialists,21.507878397264925,0.00482491262289116,0.004826495797620031,0.0048238651897243206,Bachelor's degree,,,BA+,128.2312573853697,81.8,0.08897815844081579
1,1. Materials & Processing,2030,lightcast_bls,13-1071,Human Resources Specialists,129.8211368160572,0.00482491262289116,0.004826495797620031,0.0048238651897243206,Bachelor's degree,,,BA+,128.2312573853697,81.8,0.48077897847695944
1,1. Materials & Processing,2030,lightcast_moody,13-1071,Human Resources Specialists,125.55494303276342,0.00482491262289116,0.004826495797620031,0.0048238651897243206,Bachelor's degree,,,BA+,128.2312573853697,81.8,0.4649795767815104
1,1. Materials & Processing,2030,bea_bls,13-1081,Logisticians,19.860578354750466,0.0043089571897069415,0.003994341349754526,0.0045171079765847204,Bachelor's degree,,,BA+,106.122419905134,26.4,0.020568805795866743
1,1. Materials & Processing,2030,bea_moody,13-1081,Logisticians,19.2079182564977,0.0043089571897069415,0.003994341349754526,0.0045171079765847204,Bachelor's degree,,,BA+,106.122419905134,26.4,0.01989287186424176
1,1. Materials & Processing,2030,lightcast_bls,13-1081,Logisticians,115.93862201887524,0.0043089571897069415,0.003994341349754526,0.0045171079765847204,Bachelor's degree,,,BA+,106.122419905134,26.4,0.1720684018336383
1,1. Materials & Processing,2030,lightcast_moody,13-1081,Logisticians,112.12863667572275,0.0043089571897069415,0.003994341349754526,0.0045171079765847204,Bachelor's degree,,,BA+,106.122419905134,26.4,0.16641387465718885
1,1. Materials & Processing,2030,bea_bls,13-1082,Project Management Specialists,10.196853151572855,0.002212312396700483,0.002163601564450314,0.0022445396299633656,Bachelor's degree,,,BA+,57.482977448612814,78.2,0.04139355238382651
1,1. Materials & Processing,2030,bea_moody,13-1082,Project Management Specialists,9.861763253338207,0.002212312396700483,0.002163601564450314,0.0022445396299633656,Bachelor's degree,,,BA+,57.482977448612814,78.2,0.04003327377142662
1,1. Materials & Processing,2030,lightcast_bls,13-1082,Project Management Specialists,59.525411707832184,0.002212312396700483,0.002163601564450314,0.0022445396299633656,Bachelor's degree,,,BA+,57.482977448612814,78.2,0.18529722076444372
1,1. Materials & Processing,2030,lightcast_moody,13-1082,Project Management Specialists,57.5692823162388,0.002212312396700483,0.002163601564450314,0.0022445396299633656,Bachelor's degree,,,BA+,57.482977448612814,78.2,0.1792079669597497
1,1. Materials & Processing,2030,bea_bls,13-1111,Management Analysts,6.265142778505224,0.0013592873046178618,0.001248231671798208,0.0014327620456293664,Bachelor's degree,Less than 5 years,,BA+,33.16325622035222,98.1,0.20067936706693948
1,1. Materials & Processing,2030,bea_moody,13-1111,Management Analysts,6.059257097416345,0.0013592873046178618,0.001248231671798208,0.0014327620456293664,Bachelor's degree,Less than 5 years,,BA+,33.16325622035222,98.1,0.19408462379774943
1,1. Materials & Processing,2030,lightcast_bls,13-1111,Management Analysts,36.57355830816787,0.0013592873046178618,0.001248231671798208,0.0014327620456293664,Bachelor's degree,Less than 5 years,,BA+,33.16325622035222,98.1,0.848305709218895
1,1. Materials & Processing,2030,lightcast_moody,13-1111,Management Analysts,35.37167477121876,0.0013592873046178618,0.001248231671798208,0.0014327620456293664,Bachelor's degree,Less than 5 years,,BA+,33.16325622035222,98.1,0.8204286112997013
1,1. Materials & Processing,2030,bea_bls,13-1151,Training and Development Specialists,11.00251246068877,0.0023871084882573527,0.0023300324540234153,0.002424870164336516,Bachelor's degree,Less than 5 years,,BA+,61.90474494465996,43.9,0.08073226460411001
1,1. Materials & Processing,2030,bea_moody,13-1151,Training and Development Specialists,10.640946914340878,0.0023871084882573527,0.0023300324540234153,0.002424870164336516,Bachelor's degree,Less than 5 years,,BA+,61.90474494465996,43.9,0.0780792337201386
1,1. Materials & Processing,2030,lightcast_bls,13-1151,Training and Development Specialists,64.2285491717639,0.0023871084882573527,0.0023300324540234153,0.002424870164336516,Bachelor's degree,Less than 5 years,,BA+,61.90474494465996,43.9,0.38539028510487267
1,1. Materials & Processing,2030,lightcast_moody,13-1151,Training and Development Specialists,62.117864857122576,0.0023871084882573527,0.0023300324540234153,0.002424870164336516,Bachelor's degree,Less than 5 years,,BA+,61.90474494465996,43.9,0.3727255551635088
1,1. Materials & Processing,2030,bea_bls,13-1161,Market Research Analysts and Marketing Specialists,6.554639005590017,0.0014220964951060975,0.0014146625613713092,0.0014270148080452283,Bachelor's degree,,,BA+,37.585023716399355,87.2,0.05095302228273659
1,1. Materials & Processing,2030,bea_moody,13-1161,Market Research Analysts and Marketing Specialists,6.339239873652021,0.0014220964951060975,0.0014146625613713092,0.0014270148080452283,Bachelor's degree,,,BA+,37.585023716399355,87.2,0.049278599517431174
1,1. Materials & Processing,2030,lightcast_bls,13-1161,Market Research Analysts and Marketing Specialists,38.263528914680755,0.0014220964951060975,0.0014146625613713092,0.0014270148080452283,Bachelor's degree,,,BA+,37.585023716399355,87.2,0.25005111421471177
1,1. Materials & Processing,2030,lightcast_moody,13-1161,Market Research Analysts and Marketing Specialists,37.00610941284736,0.0014220964951060975,0.0014146625613713092,0.0014270148080452283,Bachelor's degree,,,BA+,37.585023716399355,87.2,0.24183391218481448
1,1. Materials & Processing,2030,bea_bls,13-1199,"Business Operations Specialists, All Other",9.070383568155457,0.0019679132093378664,0.001997170674877213,0.0019485563820561072,Bachelor's degree,,,BA+,53.061209952565676,108.2,0.11800427310382987
1,1. Materials & Processing,2030,bea_moody,13-1199,"Business Operations Specialists, All Other",8.77231181389727,0.0019679132093378664,0.001997170674877213,0.0019485563820561072,Bachelor's degree,,,BA+,53.061209952565676,108.2,0.11412640615038486
1,1. Materials & Processing,2030,lightcast_bls,13-1199,"Business Operations Specialists, All Other",52.94950395153308,0.0019679132093378664,0.001997170674877213,0.0019485563820561072,Bachelor's degree,,,BA+,53.061209952565676,108.2,0.6878245066011591
1,1. Materials & Processing,2030,lightcast_moody,13-1199,"Business Operations Specialists, All Other",51.20947262746152,0.0019679132093378664,0.001997170674877213,0.0019485563820561072,Bachelor's degree,,,BA+,53.061209952565676,108.2,0.6652211562837398
1,1. Materials & Processing,2030,bea_bls,13-2011,Accountants and Auditors,28.647252314645776,0.006215316675156949,0.00615794291420484,0.006253275328129174,Bachelor's degree,,,BA+,163.6053973537468,124.2,0.1251180182621267
1,1. Materials & Processing,2030,bea_moody,13-2011,Accountants and Auditors,27.705843752599723,0.006215316675156949,0.00615794291420484,0.006253275328129174,Bachelor's degree,,,BA+,163.6053973537468,124.2,0.12100637878045876
1,1. Materials & Processing,2030,lightcast_bls,13-2011,Accountants and Auditors,167.23193547848697,0.006215316675156949,0.00615794291420484,0.006253275328129174,Bachelor's degree,,,BA+,163.6053973537468,124.2,0.6375985728848513
1,1. Materials & Processing,2030,lightcast_moody,13-2011,Accountants and Auditors,161.73634469100696,0.006215316675156949,0.00615794291420484,0.006253275328129174,Bachelor's degree,,,BA+,163.6053973537468,124.2,0.616645751683382
1,1. Materials & Processing,2030,bea_bls,13-2051,Financial and Investment Analysts,3.9525675435340815,0.0008575502702034718,0.0008321544478655053,0.0008743522227175459,Bachelor's degree,,,BA+,22.108837480235696,25.1,0.018714452511788406
1,1. Materials & Processing,2030,bea_moody,13-2051,Financial and Investment Analysts,3.822677916191149,0.0008575502702034718,0.0008321544478655053,0.0008743522227175459,Bachelor's degree,,,BA+,22.108837480235696,25.1,0.018099456503267383
1,1. Materials & Processing,2030,lightcast_bls,13-2051,Financial and Investment Analysts,23.073609753376676,0.0008575502702034718,0.0008321544478655053,0.0008743522227175459,Bachelor's degree,,,BA+,22.108837480235696,25.1,0.09395349021546646
1,1. Materials & Processing,2030,lightcast_moody,13-2051,Financial and Investment Analysts,22.315362730571167,0.0008575502702034718,0.0008321544478655053,0.0008743522227175459,Bachelor's degree,,,BA+,22.108837480235696,25.1,0.09086598223559182
1,1. Materials & Processing,2030,bea_bls,15-1211,Computer Systems Analysts,6.04434535316894,0.0013113830272913159,0.001248231671798208,0.0013531641542055774,Bachelor's degree,,,BA+,33.16325622035222,34.2,0.04139865014110753
1,1. Materials & Processing,2030,bea_moody,15-1211,Computer Systems Analysts,5.845715536775435,0.0013113830272913159,0.001248231671798208,0.0013531641542055774,Bachelor's degree,,,BA+,33.16325622035222,34.2,0.04003820400575294
1,1. Materials & Processing,2030,lightcast_bls,15-1211,Computer Systems Analysts,35.284625590220045,0.0013113830272913159,0.001248231671798208,0.0013531641542055774,Bachelor's degree,,,BA+,33.16325622035222,34.2,0.20427301631009903
1,1. Materials & Processing,2030,lightcast_moody,15-1211,Computer Systems Analysts,34.12509907527255,0.0013113830272913159,0.001248231671798208,0.0013531641542055774,Bachelor's degree,,,BA+,33.16325622035222,34.2,0.19756017821878277
1,1. Materials & Processing,2030,bea_bls,15-1232,Computer User Support Specialists,6.68696365528296,0.0014508056918115136,0.0014978780061579095,0.0014196625069266002,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,39.79590746442425,40.8,0.028731398048688427
1,1. Materials & Processing,2030,bea_moody,15-1232,Computer User Support Specialists,6.467216058898097,0.0014508056918115136,0.0014978780061579095,0.0014196625069266002,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,39.79590746442425,40.8,0.0277872242820211
1,1. Materials & Processing,2030,lightcast_bls,15-1232,Computer User Support Specialists,39.03599068646298,0.0014508056918115136,0.0014978780061579095,0.0014196625069266002,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,39.79590746442425,40.8,0.13737129950160742
1,1. Materials & Processing,2030,lightcast_moody,15-1232,Computer User Support Specialists,37.753186476950745,0.0014508056918115136,0.0014978780061579095,0.0014196625069266002,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,39.79590746442425,40.8,0.13285699159836423
1,1. Materials & Processing,2030,bea_bls,15-1244,Network and Computer Systems Administrators,3.9921026612526047,0.0008661278215061706,0.0009153698926520059,0.0008335491189905967,Bachelor's degree,,,BA+,24.31972122825794,14.3,0.013551574384123542
1,1. Materials & Processing,2030,bea_moody,15-1244,Network and Computer Systems Administrators,3.86091382734309,0.0008661278215061706,0.0009153698926520059,0.0008335491189905967,Bachelor's degree,,,BA+,24.31972122825794,14.3,0.013106241337369333
1,1. Materials & Processing,2030,lightcast_bls,15-1244,Network and Computer Systems Administrators,23.304400971425128,0.0008661278215061706,0.0009153698926520059,0.0008335491189905967,Bachelor's degree,,,BA+,24.31972122825794,14.3,0.06438572550680274
1,1. Materials & Processing,2030,lightcast_moody,15-1244,Network and Computer Systems Administrators,22.538569667016294,0.0008661278215061706,0.0009153698926520059,0.0008335491189905967,Bachelor's degree,,,BA+,24.31972122825794,14.3,0.06226987604941296
1,1. Materials & Processing,2030,bea_bls,15-1252,Software Developers,5.758166301247111,0.0012492935321469245,0.0011650162270117077,0.001305051650945035,Bachelor's degree,,,BA+,30.95237247232998,115.2,0.02865957958876111
1,1. Materials & Processing,2030,bea_moody,15-1252,Software Developers,5.568940926396492,0.0012492935321469245,0.0011650162270117077,0.001305051650945035,Bachelor's degree,,,BA+,30.95237247232998,115.2,0.02771776592673299
1,1. Materials & Processing,2030,lightcast_bls,15-1252,Software Developers,33.614019410589385,0.0012492935321469245,0.0011650162270117077,0.001305051650945035,Bachelor's degree,,,BA+,30.95237247232998,115.2,0.13440198113988006
1,1. Materials & Processing,2030,lightcast_moody,15-1252,Software Developers,32.50939250500189,0.0012492935321469245,0.0011650162270117077,0.001305051650945035,Bachelor's degree,,,BA+,30.95237247232998,115.2,0.12998525124162205
