naics6,naics6_title,weighted_auto_output,weighted_total_output,auto_share_of_output
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),384715109.1510515,6005771507.633,0.06405756673594726
541110,Offices of Lawyers,72657046.62812647,5347999791.219,0.013585835726363285
541191,Title Abstract and Settlement Offices,12636008.109239386,930086920.2119999,0.013585835726363285
541199,All Other Legal Services,25272016.218478773,1860173840.4239998,0.013585835726363285
541211,Offices of Certified Public Accountants,24010319.847721934,2377041446.3048277,0.010100926041927706
541213,Tax Preparation Services,5540843.041781984,548548026.0703449,0.010100926041927704
541214,Payroll Services,5540843.041781984,548548026.0703449,0.010100926041927704
541219,Other Accounting Services,18469476.80593995,1828493420.2344828,0.010100926041927707
541310,Architectural Services,4322893.292656184,596839781.3112214,0.007242971108861152
541320,Landscape Architectural Services,12968679.877968553,1790519343.9336643,0.007242971108861151
541330,Engineering Services,19144241.724620245,2643147602.9496946,0.007242971108861152
541340,Drafting Services,2470224.738660677,341051303.60641223,0.007242971108861152
541350,Building Inspection Services,4322893.292656184,596839781.3112214,0.007242971108861152
541360,Geophysical Surveying and Mapping Services,8028230.4006472,1108416736.7208397,0.007242971108861152
541370,Surveying and Mapping (except Geophysical) Services,9263342.769977538,1278942388.524046,0.007242971108861151
541380,Testing Laboratories and Services,20379354.093950585,2813673254.752901,0.007242971108861151
541410,Interior Design Services,8252885.292818902,245101742.10869566,0.03367126329587238
541420,Industrial Design Services,8252885.292818902,245101742.10869566,0.03367126329587238
541430,Graphic Design Services,25937639.49171655,770319760.9130435,0.03367126329587238
541490,Other Specialized Design Services,11789836.13259843,350145345.86956525,0.033671263295872375
541511,Custom Computer Programming Services,226690723.07263783,4296187151.5,0.05276556050252361
541512,Computer Systems Design Services,92856266.28122334,5096861743.377599,0.0182183215783462
541513,Computer Facilities Management Services,9385703.94179083,1216351009.6133332,0.007716279155944022
541519,Other Computer Related Services,4692851.970895415,608175504.8066666,0.007716279155944022
541611,Administrative Management and General Management Consulting Services,11801106.436344031,1052989871.7893616,0.011207236415569918
541612,Human Resources Consulting Services,11801106.436344031,1052989871.7893616,0.011207236415569918
541613,Marketing Consulting Services,5364139.2892472865,478631759.9042553,0.011207236415569916
541614,"Process, Physical Distribution, and Logistics Consulting Services",19310901.44129023,1723074335.655319,0.011207236415569914
541618,Other Management Consulting Services,2145655.7156989146,191452703.9617021,0.011207236415569916
541620,Environmental Consulting Services,2986806.7858819584,285490651.06468964,0.010462012590405892
541690,Other Scientific and Technical Consulting Services,11449426.012547506,1094380829.0813103,0.010462012590405892
541713,Research and Development in Nanotechnology,1233802.81578224,457592842.18666667,0.0026962895876743906
541714,Research and Development in Biotechnology (except Nanobiotechnology),12338028.157822398,4575928421.866667,0.00269628958767439
541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",20357746.46040696,7550281896.08,0.0026962895876743906
541720,Research and Development in the Social Sciences and Humanities,8636619.71047568,3203149895.306667,0.00269628958767439
541810,Advertising Agencies,4785539.141334485,397242735.64528847,0.012046888997380321
541820,Public Relations Agencies,5742646.9696013825,476691282.7743461,0.012046888997380323
541830,Media Buying Agencies,1914215.6565337942,158897094.25811538,0.012046888997380323
541840,Media Representatives,7656862.626135177,635588377.0324615,0.012046888997380323
541850,Indoor and Outdoor Display Advertising,11485293.939202765,953382565.5486922,0.012046888997380323
541860,Direct Mail Advertising,2871323.4848006913,238345641.38717306,0.012046888997380323
541870,Advertising Material Distribution Services,8613970.454402074,715036924.1615192,0.012046888997380325
541890,Other Services Related to Advertising,6699754.79786828,556139829.9034039,0.012046888997380321
541910,Marketing Research and Public Opinion Polling,28590311.414524004,911304449.2500001,0.031372952736106706
541921,"Photography Studios, Portrait",0.0,110605828.44375001,0.0
541922,Commercial Photography,0.0,86026755.45625,0.0
541930,Translation and Interpretation Services,20013217.990166802,637913114.4750001,0.0313729527361067
541940,Veterinary Services,0.0,1524112208.9999998,0.0
541990,"All Other Professional, Scientific, and Technical Services",65757716.25340521,2096000233.2750003,0.031372952736106706
551111,Offices of Bank Holding Companies,256745001.46755004,3096467929.9500003,0.08291544019695234
551112,Offices of Other Holding Companies,855816671.5585,10321559766.5,0.08291544019695234
551114,"Corporate, Subsidiary, and Regional Managing Offices",599071670.09095,7225091836.550001,0.08291544019695232
561110,Office Administrative Services,18447746.7188368,1991235465.9474,0.009264472752879397
561210,Facilities Support Services,19339194.696428783,731696586.67612,0.02643062035355528
561311,Employment Placement Agencies,126121580.41291067,8308290723.123526,0.01518020789304962
561312,Executive Search Services,19706496.939517293,1298170425.488051,0.01518020789304962
561320,Temporary Help Services,63060790.206455335,4154145361.561763,0.01518020789304962
561330,Professional Employer Organizations,23647796.32742075,1557804510.585661,0.01518020789304962
561410,Document Preparation Services,8269748.26947025,451285746.7015714,0.018324860312813985
561421,Telephone Answering Services,4410532.410384133,240685731.57417142,0.018324860312813985
561422,Telemarketing Bureaus and Other Contact Centers,4410532.410384133,240685731.57417142,0.018324860312813985
561431,Private Mail Centers,3307899.3077881,180514298.68062857,0.018324860312813985
561439,Other Business Service Centers (including Copy Shops),5513165.512980167,300857164.4677143,0.01832486031281398
561440,Collection Agencies,4961848.96168215,270771448.02094287,0.01832486031281398
561450,Credit Bureaus,5513165.512980167,300857164.4677143,0.01832486031281398
561491,Repossession Services,1102633.1025960334,60171432.893542856,0.018324860312813985
561492,Court Reporting and Stenotype Services,3859215.859086117,210600015.12739998,0.018324860312813985
561499,All Other Business Support Services,4961848.96168215,270771448.02094287,0.01832486031281398
561510,Travel Agencies,0.0,91732034.86046511,0.0
561520,Tour Operators,0.0,91732034.86046511,0.0
561591,Convention and Visitors Bureaus,0.0,183464069.72093022,0.0
561599,All Other Travel Arrangement and Reservation Services,0.0,947897693.5581396,0.0
561611,Investigation and Personal Background Check Services,11605979.803198963,481197115.68123245,0.024118972090612673
561612,Security Guards and Patrol Services,11605979.803198963,481197115.68123245,0.024118972090612673
561613,Armored Car Services,967164.9835999135,40099759.64010271,0.02411897209061267
561621,Security Systems Services (except Locksmiths),7737319.868799308,320798077.12082165,0.02411897209061267
561622,Locksmiths,3868659.934399654,160399038.56041083,0.02411897209061267
561710,Exterminating and Pest Control Services,17216776.374479122,454950763.55016124,0.03784316403852098
561720,Janitorial Services,54109868.60550581,1429845256.8719354,0.03784316403852098
561730,Landscaping Services,111292835.9297,3991366797.0000005,0.027883389723377505
561740,Carpet and Upholstery Cleaning Services,31974013.2668898,844908560.878871,0.03784316403852098
561790,Other Services to Buildings and Dwellings,49190789.64136892,1299859324.4290323,0.03784316403852097
561910,Packaging and Labeling Services,21000696.68754269,558332143.990147,0.03761326821963038
561920,Convention and Trade Show Organizers,42001393.37508538,1116664287.980294,0.03761326821963038
561990,All Other Support Services,39001293.848293565,1036902553.1245587,0.03761326821963038
562111,Solid Waste Collection,7015113.630491629,626949869.5547352,0.011189273610462378
562112,Hazardous Waste Collection,2192223.009528634,195921834.23585474,0.011189273610462378
562119,Other Waste Collection,3946001.4171515414,352659301.62453854,0.011189273610462378
562211,Hazardous Waste Treatment and Disposal,7453558.232397356,666134236.4019061,0.011189273610462378
562212,Solid Waste Landfill,5699779.824774449,509396769.01322234,0.011189273610462378
562213,Solid Waste Combustors and Incinerators,3946001.4171515414,352659301.62453854,0.011189273610462378
562219,Other Nonhazardous Waste Treatment and Disposal,2192223.009528634,195921834.23585474,0.011189273610462378
562910,Remediation Services,7892002.834303083,705318603.2490771,0.011189273610462378
562920,Materials Recovery Facilities,2192223.009528634,195921834.23585474,0.011189273610462378
562991,Septic Tank and Related Services,3946001.4171515414,352659301.62453854,0.011189273610462378
562998,All Other Miscellaneous Waste Management Services,4822890.620962995,431028035.31888044,0.011189273610462378
611110,Elementary and Secondary Schools,0.0,1815002391.0,0.0
611210,Junior Colleges,0.0,531683809.4444444,0.0
611310,"Colleges, Universities, and Professional Schools",0.0,1382377904.5555553,0.0
611410,Business and Secretarial Schools,0.0,82897229.42553192,0.0
611420,Computer Training,0.0,110529639.23404256,0.0
611430,Professional and Management Development Training,0.0,82897229.42553192,0.0
611511,Cosmetology and Barber Schools,0.0,124345844.13829787,0.0
611512,Flight Training,0.0,82897229.42553192,0.0
611513,Apprenticeship Training,0.0,138162049.0425532,0.0
611519,Other Technical and Trade Schools,0.0,525015786.36170214,0.0
611610,Fine Arts Schools,0.0,303956507.89361703,0.0
611620,Sports and Recreation Instruction,0.0,455934761.84042555,0.0
611630,Language Schools,0.0,82897229.42553192,0.0
611691,Exam Preparation and Tutoring,0.0,151978253.94680852,0.0
611692,Automobile Driving Schools,0.0,55264819.61702128,0.0
611699,All Other Miscellaneous Schools and Instruction,0.0,221059278.4680851,0.0
611710,Educational Support Services,0.0,179610663.75531915,0.0
621111,Offices of Physicians (except Mental Health Specialists),0.0,12290889933.45098,0.0
621112,"Offices of Physicians, Mental Health Specialists",0.0,2997778032.5490193,0.0
621210,Offices of Dentists,0.0,5100518805.79,0.0
621310,Offices of Chiropractors,0.0,159378903.25,0.0
621320,Offices of Optometrists,0.0,159378903.25,0.0
621330,Offices of Mental Health Practitioners (except Physicians),0.0,318757806.5,0.0
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",0.0,1115652322.75,0.0
621391,Offices of Podiatrists,0.0,265631505.41666663,0.0
621399,Offices of All Other Miscellaneous Health Practitioners,0.0,1806294236.8333333,0.0
621410,Family Planning Centers,0.0,860509456.0243902,0.0
621420,Outpatient Mental Health and Substance Abuse Centers,0.0,956121617.804878,0.0
621491,HMO Medical Centers,0.0,286836485.34146345,0.0
621492,Kidney Dialysis Centers,0.0,382448647.1219512,0.0
621493,Freestanding Ambulatory Surgical and Emergency Centers,0.0,669285132.4634147,0.0
621498,All Other Outpatient Care Centers,0.0,764897294.2439024,0.0
621511,Medical Laboratories,0.0,285774073.34634143,0.0
621512,Diagnostic Imaging Centers,0.0,330896295.4536585,0.0
621610,Home Health Care Services,0.0,2526264570.0,0.0
621910,Ambulance Services,0.0,243502883.39285713,0.0
621991,Blood and Organ Banks,0.0,535706343.4642857,0.0
621999,All Other Miscellaneous Ambulatory Health Care Services,0.0,584406920.1428571,0.0
622110,General Medical and Surgical Hospitals,0.0,6325068151.496471,0.0
622210,Psychiatric and Substance Abuse Hospitals,0.0,14758492353.491766,0.0
622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,0.0,14758492353.491766,0.0
623110,Nursing Care Facilities (Skilled Nursing Facilities),0.0,3218672689.8028092,0.0
623210,Residential Intellectual and Developmental Disability Facilities,0.0,450702447.7837838,0.0
623220,Residential Mental Health and Substance Abuse Facilities,0.0,788729283.6216216,0.0
623311,Continuing Care Retirement Communities,0.0,965601806.9408429,0.0
623312,Assisted Living Facilities for the Elderly,0.0,2574938151.8422475,0.0
623990,Other Residential Care Facilities,0.0,845067089.5945946,0.0
624110,Child and Youth Services,0.0,689259374.2405173,0.0
624120,Services for the Elderly and Persons with Disabilities,0.0,689259374.2405173,0.0
624190,Other Individual and Family Services,0.0,1696638459.6689656,0.0
624210,Community Food Services,0.0,267433037.7391304,0.0
624221,Temporary Shelters,0.0,534866075.4782608,0.0
624229,Other Community Housing Services,0.0,312005210.6956521,0.0
624230,Emergency and Other Relief Services,0.0,356577383.6521739,0.0
624310,Vocational Rehabilitation Services,0.0,579438248.4347825,0.0
624410,Child Care Services,0.0,1606681941.9999998,0.0
711110,Theater Companies and Dinner Theaters,107424.20779531667,179929534.98646152,0.0005970348770333876
711120,Dance Companies,71616.13853021112,119953023.32430768,0.0005970348770333876
711130,Musical Groups and Artists,134280.25974414585,224911918.7330769,0.0005970348770333876
711190,Other Performing Arts Companies,35808.06926510556,59976511.66215384,0.0005970348770333876
711211,Sports Teams and Clubs,1158610.6233216727,486439802.0491804,0.002381817068506524
711212,Racetracks,10582.12179518197,16209969.488799999,0.0006528156516576732
711219,Other Spectator Sports,1668399.297583209,700473314.9508197,0.0023818170685065243
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",279393.3004754463,670863229.7163157,0.000416468347197374
711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",275944.00046957657,662580967.6210525,0.00041646834719737407
711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",100029.7001702215,240185600.76263157,0.000416468347197374
711510,"Independent Artists, Writers, and Performers",2490774.802832568,593076783.92,0.004199750977216718
712110,Museums,91.51036375305159,210210453.1408781,4.3532737019373386e-07
712120,Historical Sites,24.637405625821582,56595121.99946719,4.3532737019373386e-07
712130,Zoos and Botanical Gardens,56.3140700018779,129360278.855925,4.3532737019373386e-07
712190,Nature Parks and Other Similar Institutions,52.79444062676053,121275261.42742968,4.3532737019373386e-07
713110,Amusement and Theme Parks,0.0,77769985.53333333,0.0
713120,Amusement Arcades,0.0,155539971.06666666,0.0
713210,Casinos (except Casino Hotels),0.0,304913971.75,0.0
713290,Other Gambling Industries,0.0,914741915.2499999,0.0
713910,Golf Courses and Country Clubs,19366.695473577118,35499040.67910448,0.0005455554601783023
713920,Skiing Facilities,51644.52126287232,94664108.47761194,0.0005455554601783023
713930,Marinas,38733.390947154236,70998081.35820895,0.0005455554601783023
713940,Fitness and Recreational Sports Centers,725452.261524991,760176351.6,0.0009543210072216498
713950,Bowling Centers,10831.22344,105613752.7,0.00010255504764390405
713990,All Other Amusement and Recreation Industries,755301.1234695077,1384462586.4850748,0.0005455554601783023
721110,Hotels (except Casino Hotels) and Motels,923682.7363717685,152108233.4225354,0.006072536085577347
721120,Casino Hotels,219924.46104089727,36216246.05298462,0.006072536085577347
721191,Bed-and-Breakfast Inns,0.13636621420725883,15033003.366004866,9.071122442214898e-09
721199,All Other Traveler Accommodation,0.6136479639326647,67648515.14702189,9.071122442214898e-09
721211,RV (Recreational Vehicle) Parks and Campgrounds,0.3409155355181471,37582508.415012166,9.071122442214896e-09
721214,Recreational and Vacation Camps (except Campgrounds),1.0227466065544413,112747525.2450365,9.071122442214898e-09
721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",0.8863803923471825,97714521.87903163,9.071122442214898e-09
722310,Food Service Contractors,453945.71215049346,980845946.1964285,0.00046281040759848775
722320,Caterers,252192.06230582972,544914414.5535715,0.0004628104075984877
722330,Mobile Food Services,605260.9495339913,1307794594.9285715,0.0004628104075984877
722410,Drinking Places (Alcoholic Beverages),504384.12461165944,1089828829.107143,0.0004628104075984877
722511,Full-Service Restaurants,23533460.893624462,13274866415.5101,0.0017727832549884206
722513,Limited-Service Restaurants,22765680.83223936,15313495728.71641,0.001486641667947074
722514,"Cafeterias, Grill Buffets, and Buffets",100876.82492233189,217965765.82142857,0.00046281040759848775
722515,Snack and Nonalcoholic Beverage Bars,907891.4243009869,1961691892.392857,0.00046281040759848775
811111,General Automotive Repair,7739266.788064029,1196629479.6417909,0.00646755484444589
811114,Specialized Automotive Repair,14071394.160116417,2175689962.9850745,0.0064675548444458894
811121,"Automotive Body, Paint, and Interior Repair and Maintenance",9146406.204075672,1414198475.9402986,0.0064675548444458894
811122,Automotive Glass Replacement Shops,4924987.956040746,761491487.0447761,0.0064675548444458894
811191,Automotive Oil Change and Lubrication Shops,2814278.8320232835,435137992.5970149,0.0064675548444458894
811192,Car Washes,4047887.383406,919870670.9,0.004400496190889045
811198,All Other Automotive Repair and Maintenance,8442836.49606985,1305413977.7910447,0.0064675548444458894
811210,Electronic and Precision Equipment Repair and Maintenance,36729498.08310646,2143900705.0,0.017132089185588686
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,131456243.74745028,2288530034.0,0.05744134522791684
811411,Home and Garden Equipment Repair and Maintenance,2158021.1626295643,369567596.37931037,0.005839313792042125
811412,Appliance Repair and Maintenance,2373823.278892521,406524356.01724136,0.005839313792042126
811420,Reupholstery and Furniture Repair,1726416.9301036515,295654077.1034483,0.005839313792042125
811430,Footwear and Leather Goods Repair,1079010.5813147821,184783798.18965518,0.005839313792042125
811490,Other Personal and Household Goods Repair and Maintenance,5179250.790310955,886962231.3103448,0.005839313792042126
812111,Barber Shops,0.0,126343765.625,0.0
812112,Beauty Salons,0.0,589604239.5833333,0.0
812113,Nail Salons,0.0,210572942.7083333,0.0
812191,Diet and Weight Reducing Centers,0.0,168458354.16666666,0.0
812199,Other Personal Care Services,0.0,926520947.9166666,0.0
812210,Funeral Homes and Funeral Services,0.0,252204382.04761904,0.0
812220,Cemeteries and Crematories,0.0,277424820.25238097,0.0
812310,Coin-Operated Laundries and Drycleaners,413479.6967368964,145660101.51160634,0.0028386613248649285
812320,Drycleaning and Laundry Services (except Coin-Operated),977315.6468326641,344287512.66379684,0.0028386613248649276
812331,Linen Supply,451068.7600766142,158901928.9217524,0.0028386613248649276
812332,Industrial Launderers,526246.8867560499,185385583.74204445,0.002838661324864928
812910,Pet Care (except Veterinary) Services,0.0,598692791.68,0.0
812921,Photofinishing Laboratories (except One-Hour),0.0,105651669.12,0.0
812922,One-Hour Photofinishing,0.0,140868892.16,0.0
812930,Parking Lots and Garages,0.0,211303338.24,0.0
812990,All Other Personal Services,0.0,1584775036.8,0.0
813110,Religious Organizations,0.0,4454974726.0,0.0
813211,Grantmaking Foundations,0.0,409356537.59259254,0.0
813212,Voluntary Health Organizations,0.0,204678268.79629627,0.0
813219,Other Grantmaking and Giving Services,0.0,204678268.79629627,0.0
813311,Human Rights Organizations,0.0,286549576.3148148,0.0
813312,"Environment, Conservation and Wildlife Organizations",0.0,286549576.3148148,0.0
813319,Other Social Advocacy Organizations,0.0,818713075.1851851,0.0
813410,Civic and Social Organizations,0.0,1127657935.5466669,0.0
813910,Business Associations,1018013.6623177606,689738591.4545454,0.001475941284031878
813920,Professional Organizations,848344.7185981339,574782159.5454545,0.001475941284031878
813930,Labor Unions and Similar Labor Organizations,0.0,245143029.4666667,0.0
813940,Political Organizations,0.0,196114423.57333335,0.0
813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",0.0,269657332.41333336,0.0
814110,Private Households,0.0,342361887.5,0.0
