projection_method,projection_label,naics_code,naics_title,segment_id,segment_name,segment_subgroup,stage,year,value_type,auto_share_of_output,employment_auto,employment,projection_rate_total,projection_cagr
moodys_mi_detail,Moody's MI (detail),3335,Metalworking Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2002,Moody's detailed,0.0781138186814543,3.3895400150788646,43.3923225402832,,
moodys_mi_detail,Moody's MI (detail),3339,Other General Purpose Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2002,Moody's detailed,0.2191076203234622,3.728939549355509,17.0187579229357,,
moodys_mi_detail,Moody's MI (detail),3315,Foundries,3,Forging & Foundries,Forging & Foundries,Upstream,2002,Moody's detailed,0.6718042155478705,9.802535885737068,14.59135810534159,,
moodys_mi_detail,Moody's MI (detail),3321,Forging and Stamping,3,Forging & Foundries,Forging & Foundries,Upstream,2002,Moody's detailed,0.3924501979798644,2.3005132140837246,5.861923948377669,,
moodys_mi_detail,Moody's MI (detail),3326,Spring and Wire Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2002,Moody's detailed,0.4020278427245708,1.4552258953548058,3.619714210569691,,
moodys_mi_detail,Moody's MI (detail),3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",4,Parts & Machining,Parts & Machining,Upstream,2002,Moody's detailed,0.3798883431259702,10.091650409471665,26.564780394236248,,
moodys_mi_detail,Moody's MI (detail),3329,Other Fabricated Metal Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2002,Moody's detailed,0.1601840236697625,2.259888802598405,14.10807863871257,,
moodys_mi_detail,Moody's MI (detail),3344,Semiconductor and Other Electronic Component Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2002,Moody's detailed,0.2236609031791956,1.630685827768511,7.290884569405573,,
moodys_mi_detail,Moody's MI (detail),3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",5,Component Systems,Component Systems,Upstream,2002,Moody's detailed,0.7169582878623106,3.169738492167637,4.421091918218225,,
moodys_mi_detail,Moody's MI (detail),3345,"Navigational, Measuring, Electro medical, and Control Instruments Manufacturing",5,Component Systems,Component Systems,Upstream,2002,Moody's detailed,0.0208760538182582,0.1876072079019464,8.98671796572325,,
moodys_mi_detail,Moody's MI (detail),3359,Other Electrical Equipment and Component Manufacturing,5,Component Systems,Component Systems,Upstream,2002,Moody's detailed,0.503516468921238,1.1895797852869179,2.362543945852537,,
moodys_mi_detail,Moody's MI (detail),5413,"Architectural, Engineering, and Related Services",6,Engineering & Design,Engineering & Design,OEM,2002,Moody's detailed,0.007242971108885,0.543602887307362,75.05247213267505,,
moodys_mi_detail,Moody's MI (detail),5414,Industrial design,6,Engineering & Design,Engineering & Design,OEM,2002,Moody's detailed,0.0336712633047057,0.2893945129994597,8.59470315623755,,
moodys_mi_detail,Moody's MI (detail),5417,Scientific Research and Development ,6,Engineering & Design,Engineering & Design,OEM,2002,Moody's detailed,0.0026962895876024,0.06904721952023563,25.608235791035312,,
moodys_mi_detail,Moody's MI (detail),3361,Motor Vehicle Manufacturing,7,Core Automotive,Core Automotive,OEM,2002,Moody's detailed,0.0069010519260291,0.5316819944261111,77.0436159769694,,
moodys_mi_detail,Moody's MI (detail),3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,Core Automotive,OEM,2002,Moody's detailed,0.3212237652633554,3.421729509769304,10.65216798938895,,
moodys_mi_detail,Moody's MI (detail),3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,Core Automotive,OEM,2002,Moody's detailed,0.8663772574866386,166.52374992786372,192.2069727579753,,
moodys_mi_detail,Moody's MI (detail),4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2002,Moody's detailed,0.8079274458924952,16.542368440991314,20.47506682078044,,
moodys_mi_detail,Moody's MI (detail),4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2002,Moody's detailed,0.2166970044359996,1.757013858125824,8.108159421487294,,
moodys_mi_detail,Moody's MI (detail),4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2002,Moody's detailed,0.4099321154017989,10.57943408591415,25.8077708196749,,
moodys_mi_detail,Moody's MI (detail),4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2002,Moody's detailed,0.2166970044359996,1.4425930159657603,6.657189469325696,,
moodys_mi_detail,Moody's MI (detail),4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2002,Moody's detailed,0.0091543465435165,0.03204063434734975,3.500046037698049,,
moodys_mi_detail,Moody's MI (detail),4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2002,Moody's detailed,0.055639800066299,0.8029589479766086,14.43137730581028,,
moodys_mi_detail,Moody's MI (detail),4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2002,Moody's detailed,0.0019959124612901,0.057100516263847954,28.6087277730306,,
moodys_mi_detail,Moody's MI (detail),4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2002,Moody's detailed,0.055639800066299,2.413834989305141,43.383243405419776,,
moodys_mi_detail,Moody's MI (detail),8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2002,Moody's detailed,0.0062359117458964,0.20791064184588284,33.34085700983507,,
moodys_mi_detail,Moody's MI (detail),4841,General Freight Trucking,10,Logistics,Logistics,Downstream,2002,Moody's detailed,0.1403592121163865,3.318383504065917,23.64207845021457,,
moodys_mi_detail,Moody's MI (detail),4842,Specialized Freight Trucking,10,Logistics,Logistics,Downstream,2002,Moody's detailed,0.1403592121163865,1.7386401398701192,12.38707537363797,,
moodys_mi_detail,Moody's MI (detail),3255,"Paint, Coating, and Adhesive Manufacturing",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2003,Moody's detailed,0.5150096802925763,2.1204502386020785,4.117301712459955,,
moodys_mi_detail,Moody's MI (detail),3328,"Coating, Engraving, Heat Treating, and Allied Activities",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2003,Moody's detailed,0.2353528305668375,3.8263002740056846,16.25771937728643,,
moodys_mi_detail,Moody's MI (detail),3311,Iron and Steel Mills and Ferroalloy Manufacturing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2003,Moody's detailed,0.4155561904757487,2.7050864572186875,6.509556395061217,,
moodys_mi_detail,Moody's MI (detail),3312,Steel Product Manufacturing from Purchased Steel,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2003,Moody's detailed,0.4018232314810702,0.9488005257298568,2.361238602936661,,
moodys_mi_detail,Moody's MI (detail),3313,Alumina and Aluminum Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2003,Moody's detailed,0.3207778863371143,0.6835482023965886,2.130908119016125,,
moodys_mi_detail,Moody's MI (detail),3314,Nonferrous Metal (except Aluminum) Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2003,Moody's detailed,0.2932456097149427,0.6522849391997564,2.224363869705765,,
moodys_mi_detail,Moody's MI (detail),3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2003,Moody's detailed,0.0885140651080839,0.530985157189486,5.998878896151744,,
moodys_mi_detail,Moody's MI (detail),3261,Plastics Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2003,Moody's detailed,0.2346645503033676,8.784728153208576,37.43525872080777,,
moodys_mi_detail,Moody's MI (detail),3262,Rubber Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2003,Moody's detailed,0.5480013167432982,3.045940129657912,5.558271552629736,,
moodys_mi_detail,Moody's MI (detail),3272,Glass and Glass Product Manufacturing,1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2003,Moody's detailed,0.5746759592860471,4.4848407431893484,7.804121036768483,,
moodys_mi_detail,Moody's MI (detail),3335,Metalworking Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2003,Moody's detailed,0.0781138186814543,3.269790190723588,41.859305381774895,,
moodys_mi_detail,Moody's MI (detail),3339,Other General Purpose Machinery Manufacturing,2,Equipment Manufacturing,Equipment Manufacturing,Upstream,2003,Moody's detailed,0.2191076203234622,3.5049031909863895,15.99626332398756,,
moodys_mi_detail,Moody's MI (detail),3315,Foundries,3,Forging & Foundries,Forging & Foundries,Upstream,2003,Moody's detailed,0.6718042155478705,9.583748283051367,14.26568643252055,,
moodys_mi_detail,Moody's MI (detail),3321,Forging and Stamping,3,Forging & Foundries,Forging & Foundries,Upstream,2003,Moody's detailed,0.3924501979798644,2.354251888242432,5.998855142285398,,
moodys_mi_detail,Moody's MI (detail),3326,Spring and Wire Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2003,Moody's detailed,0.4020278427245708,1.356606894130842,3.374410301876164,,
moodys_mi_detail,Moody's MI (detail),3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",4,Parts & Machining,Parts & Machining,Upstream,2003,Moody's detailed,0.3798883431259702,10.200760792597144,26.85199737548828,,
moodys_mi_detail,Moody's MI (detail),3329,Other Fabricated Metal Product Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2003,Moody's detailed,0.1601840236697625,2.0452587612665156,12.768181959788,,
moodys_mi_detail,Moody's MI (detail),3344,Semiconductor and Other Electronic Component Manufacturing,4,Parts & Machining,Parts & Machining,Upstream,2003,Moody's detailed,0.2236609031791956,1.446018164445765,6.465225454657245,,
moodys_mi_detail,Moody's MI (detail),3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",5,Component Systems,Component Systems,Upstream,2003,Moody's detailed,0.7169582878623106,2.984915924807179,4.163304860743058,,
moodys_mi_detail,Moody's MI (detail),3345,"Navigational, Measuring, Electro medical, and Control Instruments Manufacturing",5,Component Systems,Component Systems,Upstream,2003,Moody's detailed,0.0208760538182582,0.1805514543678008,8.648734858591448,,
moodys_mi_detail,Moody's MI (detail),3359,Other Electrical Equipment and Component Manufacturing,5,Component Systems,Component Systems,Upstream,2003,Moody's detailed,0.503516468921238,1.2038798112624458,2.390944260158373,,
moodys_mi_detail,Moody's MI (detail),5413,"Architectural, Engineering, and Related Services",6,Engineering & Design,Engineering & Design,OEM,2003,Moody's detailed,0.007242971108885,0.5256896872861309,72.5792881654966,,
moodys_mi_detail,Moody's MI (detail),5414,Industrial design,6,Engineering & Design,Engineering & Design,OEM,2003,Moody's detailed,0.0336712633047057,0.32331223162560424,9.602022611976665,,
moodys_mi_detail,Moody's MI (detail),5417,Scientific Research and Development ,6,Engineering & Design,Engineering & Design,OEM,2003,Moody's detailed,0.0026962895876024,0.07014394891120111,26.014990835452007,,
moodys_mi_detail,Moody's MI (detail),3361,Motor Vehicle Manufacturing,7,Core Automotive,Core Automotive,OEM,2003,Moody's detailed,0.0069010519260291,0.48187522913063974,69.82634449005127,,
moodys_mi_detail,Moody's MI (detail),3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,Core Automotive,OEM,2003,Moody's detailed,0.3212237652633554,2.9765761356892013,9.266363381454216,,
moodys_mi_detail,Moody's MI (detail),3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,Core Automotive,OEM,2003,Moody's detailed,0.8663772574866386,154.40909500513854,178.2238553365072,,
moodys_mi_detail,Moody's MI (detail),4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2003,Moody's detailed,0.8079274458924952,16.697208822092918,20.66671816507975,,
moodys_mi_detail,Moody's MI (detail),4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2003,Moody's detailed,0.2166970044359996,1.6977599551992901,7.834718156894112,,
moodys_mi_detail,Moody's MI (detail),4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2003,Moody's detailed,0.4099321154017989,10.149851490363586,24.75983488245392,,
moodys_mi_detail,Moody's MI (detail),4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2003,Moody's detailed,0.2166970044359996,1.448199453753552,6.683061713394708,,
moodys_mi_detail,Moody's MI (detail),4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2003,Moody's detailed,0.0091543465435165,0.0314118671980284,3.431360944083511,,
moodys_mi_detail,Moody's MI (detail),4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2003,Moody's detailed,0.055639800066299,0.7941970307344384,14.27390159181185,,
moodys_mi_detail,Moody's MI (detail),4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales","Motor Vehicle Parts, Materials, & Products Sales",Downstream,2003,Moody's detailed,0.0019959124612901,0.05445633584758276,27.28392998377482,,
moodys_mi_detail,Moody's MI (detail),4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2003,Moody's detailed,0.055639800066299,2.3485281227136214,42.209499673168736,,
moodys_mi_detail,Moody's MI (detail),8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair","Dealers, Maintenance, & Repair",Downstream,2003,Moody's detailed,0.0062359117458964,0.20592184354639714,33.02193038281947,,
moodys_mi_detail,Moody's MI (detail),4841,General Freight Trucking,10,Logistics,Logistics,Downstream,2003,Moody's detailed,0.1403592121163865,3.2894788826924315,23.436145252545167,,
moodys_mi_detail,Moody's MI (detail),4842,Specialized Freight Trucking,10,Logistics,Logistics,Downstream,2003,Moody's detailed,0.1403592121163865,1.654409202362286,11.78696558221232,,
moodys_mi_detail,Moody's MI (detail),3255,"Paint, Coating, and Adhesive Manufacturing",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2004,Moody's detailed,0.5150096802925763,2.1193712514061387,4.115206631071724,,
moodys_mi_detail,Moody's MI (detail),3328,"Coating, Engraving, Heat Treating, and Allied Activities",1,Materials & Processing - Coatings & Surface Treatments,Materials & Processing - Coatings & Surface Treatments,Upstream,2004,Moody's detailed,0.2353528305668375,3.8018382443237617,16.15378168670074,,
moodys_mi_detail,Moody's MI (detail),3311,Iron and Steel Mills and Ferroalloy Manufacturing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2004,Moody's detailed,0.4155561904757487,2.4230122318231744,5.830769189238147,,
moodys_mi_detail,Moody's MI (detail),3312,Steel Product Manufacturing from Purchased Steel,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2004,Moody's detailed,0.4018232314810702,1.0012031788939946,2.491650806758198,,
moodys_mi_detail,Moody's MI (detail),3313,Alumina and Aluminum Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2004,Moody's detailed,0.3207778863371143,0.6911403090227909,2.154575918292736,,
moodys_mi_detail,Moody's MI (detail),3314,Nonferrous Metal (except Aluminum) Production and Processing,1,Materials & Processing - Metals,Materials & Processing - Metals,Upstream,2004,Moody's detailed,0.2932456097149427,0.6694804328929841,2.283002407244121,,
moodys_mi_detail,Moody's MI (detail),3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",1,Materials & Processing - Non-Metals,Materials & Processing - Non-Metals,Upstream,2004,Moody's detailed,0.0885140651080839,0.5269796733443692,5.953626383568284,,
