Geography:,naics_code,metric,year,yoy_pct
Michigan,3272,gdp,2027,0.8890036831926404
Michigan,3272,gdp,2028,1.2937862940945852
Michigan,3272,gdp,2029,1.6275381224955705
Michigan,3272,gdp,2030,1.8927363017015288
Michigan,3272,wages,2024,7.233179007650765
Michigan,3272,wages,2025,-0.010043341066941781
Michigan,3272,wages,2026,2.5337339596741977
Michigan,3272,wages,2027,2.1341033542944166
Michigan,3272,wages,2028,1.6817751011730135
Michigan,3272,wages,2029,2.1129977214573175
Michigan,3272,wages,2030,2.357944614318147
Michigan,3311,employment,2024,-0.6122291606162753
Michigan,3311,employment,2025,-1.671084822520634
Michigan,3311,employment,2026,-2.0197207723457105
Michigan,3311,employment,2027,-3.4468856672290875
Michigan,3311,employment,2028,-3.2755093970074576
Michigan,3311,employment,2029,-3.3454218093938817
Michigan,3311,employment,2030,-3.0847241968223407
Michigan,3311,gdp,2024,-7.1632120871115434
Michigan,3311,gdp,2025,-5.393772667373855
Michigan,3311,gdp,2026,-4.026196886895258
Michigan,3311,gdp,2027,-2.119188039422325
Michigan,3311,gdp,2028,-0.8027499905115026
Michigan,3311,gdp,2029,0.47428064039667184
Michigan,3311,gdp,2030,1.3835930782941757
Michigan,3311,wages,2024,2.379305092344765
Michigan,3311,wages,2025,1.1478603284707642
Michigan,3311,wages,2026,2.509980287400791
Michigan,3311,wages,2027,2.0504731955424886
Michigan,3311,wages,2028,1.6041609128043544
Michigan,3311,wages,2029,2.040085782663418
Michigan,3311,wages,2030,2.2897939845179844
Michigan,3312,employment,2024,-0.6122271302015174
Michigan,3312,employment,2025,-1.5801728806815396
Michigan,3312,employment,2026,-1.5729346888888478
Michigan,3312,employment,2027,-2.9888786691910134
Michigan,3312,employment,2028,-2.8324411550435085
Michigan,3312,employment,2029,-2.918014176454351
Michigan,3312,employment,2030,-2.6718250335132683
Michigan,3312,gdp,2024,-6.976447678040534
Michigan,3312,gdp,2025,-3.976542163456958
Michigan,3312,gdp,2026,-0.8205356443386145
Michigan,3312,gdp,2027,-0.24944017770694013
Michigan,3312,gdp,2028,0.4329248896156079
Michigan,3312,gdp,2029,1.575923261767102
Michigan,3312,gdp,2030,2.3653829444973824
Michigan,3312,wages,2024,2.760688823494506
Michigan,3312,wages,2025,2.0863555723280554
Michigan,3312,wages,2026,2.0873918689457107
Michigan,3312,wages,2027,1.8330666416899166
Michigan,3312,wages,2028,1.3946943933942624
Michigan,3312,wages,2029,1.837201737240574
Michigan,3312,wages,2030,2.0939220895224686
Michigan,3313,employment,2024,-0.612226916568624
Michigan,3313,employment,2025,-1.4100963669613817
Michigan,3313,employment,2026,-0.7338984484448894
Michigan,3313,employment,2027,-2.1287453142460753
Michigan,3313,employment,2028,-2.0005075801020515
Michigan,3313,employment,2029,-2.11562210204754
Michigan,3313,employment,2030,-1.8968047201083291
Michigan,3313,gdp,2024,10.04482131573948
Michigan,3313,gdp,2025,7.74788993317928
Michigan,3313,gdp,2026,10.686977768735858
Michigan,3313,gdp,2027,8.843175290860495
Michigan,3313,gdp,2028,7.419805918890813
Michigan,3313,gdp,2029,7.076299713696117
Michigan,3313,gdp,2030,6.739328791402125
Michigan,3313,wages,2024,5.009491047961897
Michigan,3313,wages,2025,2.860353805563396
Michigan,3313,wages,2026,2.659532650411512
Michigan,3313,wages,2027,2.1384233123093574
Michigan,3313,wages,2028,1.6888958707716233
Michigan,3313,wages,2029,2.1221547621540378
Michigan,3313,wages,2030,2.3690234097050715
Michigan,3314,employment,2024,-0.6122287887500856
Michigan,3314,employment,2025,-1.6593976873880145
Michigan,3314,employment,2026,-1.9623426616706179
Michigan,3314,employment,2027,-3.3880661876704345
Michigan,3314,employment,2028,-3.2186054072562835
Michigan,3314,employment,2029,-3.2905263026287304
Michigan,3314,employment,2030,-3.031689334942644
Michigan,3314,gdp,2024,15.591554066625443
Michigan,3314,gdp,2025,8.432974088708384
Michigan,3314,gdp,2026,7.075355216073445
Michigan,3314,gdp,2027,6.925020160378616
Michigan,3314,gdp,2028,6.873315622187204
Michigan,3314,gdp,2029,7.346914173448199
Michigan,3314,gdp,2030,7.508814658723
Michigan,3314,wages,2024,8.120183787915893
Michigan,3314,wages,2025,3.8495339204687293
Michigan,3314,wages,2026,3.015642424803217
Michigan,3314,wages,2027,2.505053164247371
Michigan,3314,wages,2028,2.042103913627621
Michigan,3314,wages,2029,2.4642302541062375
Michigan,3314,wages,2030,2.699244307118284
Michigan,3315,employment,2024,-5.781548423781309
Michigan,3315,employment,2025,-4.820525267253193
Michigan,3315,employment,2026,-2.544628422417008
Michigan,3315,employment,2027,-4.356669906590789
Michigan,3315,employment,2028,-4.1557799309210735
Michigan,3315,employment,2029,-4.1947293682618145
Michigan,3315,employment,2030,-3.9053507382078188
Michigan,3315,gdp,2024,2.062543730907011
Michigan,3315,gdp,2025,0.7079751471942268
Michigan,3315,gdp,2026,10.427960200494816
Michigan,3315,gdp,2027,8.723910657768325
Michigan,3315,gdp,2028,8.007439707370168
Michigan,3315,gdp,2029,8.226455466535382
Michigan,3315,gdp,2030,8.203412238997492
Michigan,3315,wages,2024,-1.0991221398344293
Michigan,3315,wages,2025,0.017161459642651818
Michigan,3315,wages,2026,1.060367485224666
Michigan,3315,wages,2027,0.5607139307016722
Michigan,3315,wages,2028,0.16859121738353067
Michigan,3315,wages,2029,0.6494023348516539
Michigan,3315,wages,2030,0.9469585661406407
Michigan,3321,employment,2024,-2.287011774339035
Michigan,3321,employment,2025,-1.0941208135755074
Michigan,3321,employment,2026,0.2498315443082689
Michigan,3321,employment,2027,-0.6052099801748645
Michigan,3321,employment,2028,-0.6125698751920773
Michigan,3321,employment,2029,-0.8050405396195578
Michigan,3321,employment,2030,-0.7567047154581299
Michigan,3321,gdp,2024,-2.2579690846952865
Michigan,3321,gdp,2025,-3.570371386017241
Michigan,3321,gdp,2026,2.003112710981911
Michigan,3321,gdp,2027,4.014443844036681
Michigan,3321,gdp,2028,3.5102363551504987
Michigan,3321,gdp,2029,3.7056918487030828
Michigan,3321,gdp,2030,3.857489247010426
Michigan,3321,wages,2024,0.3544632572684413
Michigan,3321,wages,2025,0.64369666271663
Michigan,3321,wages,2026,0.900185521145119
Michigan,3321,wages,2027,0.399872952928274
Michigan,3321,wages,2028,0.00606088902541662
Michigan,3321,wages,2029,0.48477713672497547
Michigan,3321,wages,2030,0.7811889611408361
Michigan,3326,employment,2024,-2.287010938977887
Michigan,3326,employment,2025,-0.975940006618301
Michigan,3326,employment,2026,0.8352746464790398
Michigan,3326,employment,2027,-0.0037639731890440177
Michigan,3326,employment,2028,-0.03159373322345349
Michigan,3326,employment,2029,-0.24511563647280185
Michigan,3326,employment,2030,-0.21677881305343286
Michigan,3326,gdp,2024,-5.149779783601988
Michigan,3326,gdp,2025,-4.987073277734426
Michigan,3326,gdp,2026,1.2855254431137033
Michigan,3326,gdp,2027,3.0805490883173023
Michigan,3326,gdp,2028,2.5538841221238986
Michigan,3326,gdp,2029,2.7733353787036448
Michigan,3326,gdp,2030,2.9506254191775243
Michigan,3326,wages,2024,-2.6423193080848084
Michigan,3326,wages,2025,-1.0142805422140555
Michigan,3326,wages,2026,1.1170928521379815
Michigan,3326,wages,2027,0.7277633840548356
Michigan,3326,wages,2028,0.3220547821377228
Michigan,3326,wages,2029,0.7909258545780957
Michigan,3326,wages,2030,1.076839542707416
Michigan,3327,employment,2024,-2.1587714408049745
Michigan,3327,employment,2025,-1.7196370920699402
Michigan,3327,employment,2026,-0.38686189047362296
Michigan,3327,employment,2027,-0.9363540924001699
Michigan,3327,employment,2028,-0.9324817337742156
Michigan,3327,employment,2029,-1.1133965403831385
Michigan,3327,employment,2030,-1.054082335570599
Michigan,3327,gdp,2024,-2.037100246342502
Michigan,3327,gdp,2025,-4.90707524128586
Michigan,3327,gdp,2026,3.3825484982819107
Michigan,3327,gdp,2027,5.071495118078903
Michigan,3327,gdp,2028,4.311115503105671
Michigan,3327,gdp,2029,4.4628796393691985
Michigan,3327,gdp,2030,4.56792647692658
Michigan,3327,wages,2024,3.4090842155345413
Michigan,3327,wages,2025,-0.989825369238731
Michigan,3327,wages,2026,0.9378220391117711
Michigan,3327,wages,2027,0.602026080107997
Michigan,3327,wages,2028,0.2008824536214334
Michigan,3327,wages,2029,0.6735318688856189
Michigan,3327,wages,2030,0.9634740569321262
Michigan,3328,employment,2024,-2.2870112968166154
Michigan,3328,employment,2025,-1.0528134601800754
Michigan,3328,employment,2026,0.45422888977981596
Michigan,3328,employment,2027,-0.395226405511996
Michigan,3328,employment,2028,-0.4097228663308364
Michigan,3328,employment,2029,-0.6095340053339088
Michigan,3328,employment,2030,-0.5681717821428319
Michigan,3328,gdp,2024,-1.700895848715272
Michigan,3328,gdp,2025,-3.1398243868382885
Michigan,3328,gdp,2026,3.5385103560268605
Michigan,3328,gdp,2027,4.957394250879139
Michigan,3328,gdp,2028,4.28345980817824
Michigan,3328,gdp,2029,4.442613095399993
Michigan,3328,gdp,2030,4.5540552776033545
Michigan,3328,wages,2024,1.645337904391685
Michigan,3328,wages,2025,0.8175872527052864
Michigan,3328,wages,2026,2.117660644340478
Michigan,3328,wages,2027,1.486473856092438
Michigan,3328,wages,2028,1.0531417732130433
Michigan,3328,wages,2029,1.4991357061611197
Michigan,3328,wages,2030,1.760669001647527
Michigan,3329,employment,2024,-2.2870099476905
Michigan,3329,employment,2025,-0.9581652345437208
Michigan,3329,employment,2026,0.9235069954720279
Michigan,3329,employment,2027,0.08688066947570547
Michigan,3329,employment,2028,0.05595817698550926
Michigan,3329,employment,2029,-0.1607433672777767
Michigan,3329,employment,2030,-0.13542722303104016
Michigan,3329,gdp,2024,1.0038547257881247
Michigan,3329,gdp,2025,-2.6329319405185374
Michigan,3329,gdp,2026,4.493408685048911
Michigan,3329,gdp,2027,5.550008940991784
Michigan,3329,gdp,2028,4.646730492751317
Michigan,3329,gdp,2029,4.775344594095163
Michigan,3329,gdp,2030,4.866134531943424
Michigan,3329,wages,2024,5.6046267056014525
Michigan,3329,wages,2025,1.5422937170087194
Michigan,3329,wages,2026,2.551530973718453
Michigan,3329,wages,2027,2.2474134531168803
Michigan,3329,wages,2028,1.786243233143693
Michigan,3329,wages,2029,2.2091588750079025
Michigan,3329,wages,2030,2.446116879182337
Michigan,3335,employment,2024,-3.4110403598532124
Michigan,3335,employment,2025,-2.4115567562132028
Michigan,3335,employment,2026,-1.1680824546090727
Michigan,3335,employment,2027,-0.8888541418829613
Michigan,3335,employment,2028,-0.9987843008558206
Michigan,3335,employment,2029,-1.2256781993458084
Michigan,3335,employment,2030,-1.1296153847822017
Michigan,3335,gdp,2024,0.7947715962923667
Michigan,3335,gdp,2025,-5.24736914212257
Michigan,3335,gdp,2026,0.4587649156895561
Michigan,3335,gdp,2027,1.495201578911126
Michigan,3335,gdp,2028,1.3122162867255645
Michigan,3335,gdp,2029,0.9300185739876924
Michigan,3335,gdp,2030,1.1065773106146617
Michigan,3335,wages,2024,0.46162247907538506
Michigan,3335,wages,2025,-1.5292483094279645
Michigan,3335,wages,2026,-0.039372427207279515
Michigan,3335,wages,2027,-0.4261754853050358
Michigan,3335,wages,2028,-0.8001145977932571
Michigan,3335,wages,2029,-0.30579632139260593
Michigan,3335,wages,2030,0.008908529730464484
Michigan,3336,employment,2024,-2.0854726536648847
Michigan,3336,employment,2025,-2.652894552491111
Michigan,3336,employment,2026,-0.6602633649337194
Michigan,3336,employment,2027,-0.020231070873163216
Michigan,3336,employment,2028,-0.16080537700135478
Michigan,3336,employment,2029,-0.41825483680466413
Michigan,3336,employment,2030,-0.3507955430478899
Michigan,3336,gdp,2024,7.408396256555433
Michigan,3336,gdp,2025,-1.9275017949356776
Michigan,3336,gdp,2026,1.5656578769662903
Michigan,3336,gdp,2027,2.712569319038247
Michigan,3336,gdp,2028,2.453164019938898
Michigan,3336,gdp,2029,2.009662581665512
Michigan,3336,gdp,2030,2.116774482172383
Michigan,3336,wages,2024,5.058839442346729
Michigan,3336,wages,2025,2.769096973813243
Michigan,3336,wages,2026,1.454267997145488
Michigan,3336,wages,2027,1.0600577912628473
Michigan,3336,wages,2028,0.6321701617818603
Michigan,3336,wages,2029,1.0818610591938556
Michigan,3336,wages,2030,1.3489931547635314
Michigan,3339,employment,2024,-2.0854742968054985
Michigan,3339,employment,2025,-2.4357562279632554
Michigan,3339,employment,2026,0.4381243165422844
Michigan,3339,employment,2027,1.120535259811799
Michigan,3339,employment,2028,0.9394349987718447
Michigan,3339,employment,2029,0.6416041989993031
Michigan,3339,employment,2030,0.6712571643783648
Michigan,3339,gdp,2024,5.638573934435284
Michigan,3339,gdp,2025,-3.6622859309218656
Michigan,3339,gdp,2026,2.381341027027275
Michigan,3339,gdp,2027,3.766578502272333
Michigan,3339,gdp,2028,3.4895870039510966
Michigan,3339,gdp,2029,3.0081627527149903
Michigan,3339,gdp,2030,3.091086702555217
Michigan,3339,wages,2024,3.4578845052236065
Michigan,3339,wages,2025,0.6770945078322804
Michigan,3339,wages,2026,2.2261131068747355
Michigan,3339,wages,2027,1.882999334597039
Michigan,3339,wages,2028,1.4250188989208674
Michigan,3339,wages,2029,1.8497774316422837
Michigan,3339,wages,2030,2.090363899061455
Michigan,3344,employment,2024,1.7445287601931387
Michigan,3344,employment,2025,-2.4319733006437185
Michigan,3344,employment,2026,-0.06560629539975557
Michigan,3344,employment,2027,0.16220912849867314
Michigan,3344,employment,2028,-0.17820629061286825
Michigan,3344,employment,2029,-0.38673994076783047
Michigan,3344,employment,2030,-0.30486615377407
Michigan,3344,gdp,2024,4.062135004782204
Michigan,3344,gdp,2025,4.0271486587983585
Michigan,3344,gdp,2026,6.845449089611738
Michigan,3344,gdp,2027,8.48467088131296
Michigan,3344,gdp,2028,7.457738217810338
Michigan,3344,gdp,2029,7.259740526391171
Michigan,3344,gdp,2030,6.7307435645637765
Michigan,3344,wages,2024,18.328219127697377
Michigan,3344,wages,2025,4.78583603414721
Michigan,3344,wages,2026,5.777720610915633
Michigan,3344,wages,2027,5.644400418997195
Michigan,3344,wages,2028,5.0355183673544275
Michigan,3344,wages,2029,5.336048878623105
Michigan,3344,wages,2030,5.447184907734851
Michigan,3345,employment,2024,1.7445302922275503
Michigan,3345,employment,2025,-2.4192039619128964
Michigan,3345,employment,2026,-0.0006402637481927255
Michigan,3345,employment,2027,0.22951281873992788
Michigan,3345,employment,2028,-0.11332053633115106
Michigan,3345,employment,2029,-0.3241975325788663
Michigan,3345,employment,2030,-0.24453210964620267
Michigan,3345,gdp,2024,-0.00684886443115301
Michigan,3345,gdp,2025,2.0793401778292204
Michigan,3345,gdp,2026,3.9294434217162513
Michigan,3345,gdp,2027,4.910602658125143
Michigan,3345,gdp,2028,4.298736808201559
Michigan,3345,gdp,2029,4.055478909900105
Michigan,3345,gdp,2030,3.4483694301744694
Michigan,3345,wages,2024,2.356858340042912
Michigan,3345,wages,2025,0.34564190764799496
Michigan,3345,wages,2026,2.6929309340477046
Michigan,3345,wages,2027,2.2756084609546368
Michigan,3345,wages,2028,1.791971180969389
Michigan,3345,wages,2029,2.196515335929795
Michigan,3345,wages,2030,2.4180647537713456
Michigan,3359,employment,2024,-2.7406141539569178
Michigan,3359,employment,2025,2.6535371280219286
Michigan,3359,employment,2026,-0.9937647829456605
Michigan,3359,employment,2027,0.20270797698098342
Michigan,3359,employment,2028,0.14126604649995242
Michigan,3359,employment,2029,-0.06386073931332278
Michigan,3359,employment,2030,-0.06136634227657332
Michigan,3359,gdp,2024,2.8979977664635865
Michigan,3359,gdp,2025,0.7114367863250297
Michigan,3359,gdp,2026,4.223703447348702
Michigan,3359,gdp,2027,3.9703963193964533
Michigan,3359,gdp,2028,4.0411109879604625
Michigan,3359,gdp,2029,3.1954466354329747
Michigan,3359,gdp,2030,3.077049892209992
Michigan,3359,wages,2024,3.5446842984825984
Michigan,3359,wages,2025,2.1868140193346237
Michigan,3359,wages,2026,4.6932887788115645
Michigan,3359,wages,2027,4.507519048205196
Michigan,3359,wages,2028,3.935254995384626
Michigan,3359,wages,2029,4.264054541915174
Michigan,3359,wages,2030,4.405341717438952
Michigan,3361,employment,2024,-0.6431078871500527
Michigan,3361,employment,2025,-0.8202475899422831
Michigan,3361,employment,2026,6.1131346918721015
Michigan,3361,employment,2027,5.19461451617518
Michigan,3361,employment,2028,5.046935402331696
Michigan,3361,employment,2029,4.7789045658736375
Michigan,3361,employment,2030,4.689409146000415
Michigan,3361,gdp,2024,3.4138676404703103
Michigan,3361,gdp,2025,3.1845905281766216
Michigan,3361,gdp,2026,3.2291173779514772
Michigan,3361,gdp,2027,9.723184329185708
Michigan,3361,gdp,2028,8.988122004680495
Michigan,3361,gdp,2029,8.270591943322529
Michigan,3361,gdp,2030,7.836522040899893
Michigan,3361,wages,2024,4.739959093731993
Michigan,3361,wages,2025,2.181959798839971
Michigan,3361,wages,2026,5.249942030220491
Michigan,3361,wages,2027,4.5741314930665915
Michigan,3361,wages,2028,4.010923450394058
Michigan,3361,wages,2029,4.347929265205774
Michigan,3361,wages,2030,4.495966660509158
Michigan,3362,employment,2024,-2.4865036321315643
Michigan,3362,employment,2025,0.6088012929042093
Michigan,3362,employment,2026,-0.8738499406209448
Michigan,3362,employment,2027,0.2195428024244917
Michigan,3362,employment,2028,0.24493351976496758
Michigan,3362,employment,2029,0.1490411070136356
Michigan,3362,employment,2030,0.22811659024891082
Michigan,3362,gdp,2024,3.480203155920699
Michigan,3362,gdp,2025,6.492220244702876
Michigan,3362,gdp,2026,-0.5288064180830854
Michigan,3362,gdp,2027,2.4793327150600946
Michigan,3362,gdp,2028,2.441982441278229
Michigan,3362,gdp,2029,2.6961666120014494
Michigan,3362,gdp,2030,2.9834323835210133
Michigan,3362,wages,2024,3.2857948582174195
Michigan,3362,wages,2025,2.859934446017582
Michigan,3362,wages,2026,3.1549645937784727
Michigan,3362,wages,2027,2.8010159368971346
Michigan,3362,wages,2028,2.3036334788565935
Michigan,3362,wages,2029,2.695332438688432
Michigan,3362,wages,2030,2.9014545666778826
Michigan,3363,employment,2024,-3.810519130716809
Michigan,3363,employment,2025,-4.169119011639788
Michigan,3363,employment,2026,-2.11036472354015
Michigan,3363,employment,2027,-0.915539503865138
Michigan,3363,employment,2028,-0.8515029278212917
Michigan,3363,employment,2029,-0.9088844542921968
Michigan,3363,employment,2030,-0.7920717033791432
Michigan,3363,gdp,2024,0.08078693808322517
Michigan,3363,gdp,2025,-2.232249034278213
Michigan,3363,gdp,2026,-3.581228676337331
Michigan,3363,gdp,2027,1.7289087493646764
Michigan,3363,gdp,2028,2.0824863486265723
Michigan,3363,gdp,2029,2.4361935809176005
Michigan,3363,gdp,2030,2.883789003066548
Michigan,3363,wages,2024,0.6250682994176668
Michigan,3363,wages,2025,-0.9879443501704835
Michigan,3363,wages,2026,1.000973340031731
Michigan,3363,wages,2027,0.7314101405639098
Michigan,3363,wages,2028,0.30995644945339523
Michigan,3363,wages,2029,0.7645877883990898
Michigan,3363,wages,2030,1.037673772446716
Michigan,4231,employment,2024,2.7679097820514613
Michigan,4231,employment,2025,1.6580119372897095
Michigan,4231,employment,2026,0.9507848597539516
Michigan,4231,employment,2027,0.5975558747415538
Michigan,4231,employment,2028,0.6451523867837657
Michigan,4231,employment,2029,0.5038329517273373
Michigan,4231,employment,2030,0.4504113156455121
Michigan,4231,gdp,2024,8.407074024078058
Michigan,4231,gdp,2025,12.715204207331976
Michigan,4231,gdp,2026,6.847715481773964
Michigan,4231,gdp,2027,3.76577505838908
Michigan,4231,gdp,2028,3.393860111858651
Michigan,4231,gdp,2029,3.041949260015553
Michigan,4231,gdp,2030,2.7169071520623325
Michigan,4231,wages,2024,5.179067409867187
Michigan,4231,wages,2025,3.346585625600896
Michigan,4231,wages,2026,3.4006362609497085
Michigan,4231,wages,2027,2.9958229271789913
Michigan,4231,wages,2028,2.4699220800167203
Michigan,4231,wages,2029,2.816920706366729
Michigan,4231,wages,2030,3.302790556112873
Michigan,4235,employment,2024,0.6652369639653841
Michigan,4235,employment,2025,0.8176573408733468
Michigan,4235,employment,2026,0.2773721463732965
Michigan,4235,employment,2027,-0.1620868892979465
Michigan,4235,employment,2028,-0.08934121046932068
Michigan,4235,employment,2029,-0.20433130543235375
Michigan,4235,employment,2030,-0.23205739898944075
Michigan,4235,gdp,2024,-3.443354686452498
Michigan,4235,gdp,2025,9.075987936677349
Michigan,4235,gdp,2026,7.24515154907593
Michigan,4235,gdp,2027,3.9576870579679313
Michigan,4235,gdp,2028,3.5924684472814485
Michigan,4235,gdp,2029,3.22855345617536
Michigan,4235,gdp,2030,2.889868594823272
Michigan,4235,wages,2024,-2.4056333953238878
Michigan,4235,wages,2025,4.2828436020868965
Michigan,4235,wages,2026,3.1819254274675544
Michigan,4235,wages,2027,2.617896411839708
Michigan,4235,wages,2028,2.105755322586561
Michigan,4235,wages,2029,2.4640062074636178
Michigan,4235,wages,2030,2.961374610432082
Michigan,4238,employment,2024,0.6652385776189731
Michigan,4238,employment,2025,0.8884500583333448
Michigan,4238,employment,2026,0.6224533129465553
Michigan,4238,employment,2027,0.19334806156212397
Michigan,4238,employment,2028,0.2543440443282726
Michigan,4238,employment,2029,0.1270506254830734
Michigan,4238,employment,2030,0.08731664272937713
Michigan,4238,gdp,2024,1.0341357422059827
Michigan,4238,gdp,2025,9.099557050204238
Michigan,4238,gdp,2026,6.029289397697246
Michigan,4238,gdp,2027,2.840732523914107
Michigan,4238,gdp,2028,2.5138938738918717
Michigan,4238,gdp,2029,2.1845239284683933
Michigan,4238,gdp,2030,1.8761166393639555
Michigan,4238,wages,2024,3.651995902983348
Michigan,4238,wages,2025,3.6421596801064617
Michigan,4238,wages,2026,3.3652654749784383
Michigan,4238,wages,2027,3.009094060896098
Michigan,4238,wages,2028,2.4827094546276958
Michigan,4238,wages,2029,2.8293123784894187
Michigan,4238,wages,2030,3.314777891993003
Michigan,4239,employment,2024,0.6652394690534021
Michigan,4239,employment,2025,0.8574887186226167
Michigan,4239,employment,2026,0.4714469607267038
Michigan,4239,employment,2027,0.03781036151325071
Michigan,4239,employment,2028,0.10395179425735707
Michigan,4239,employment,2029,-0.017954217514224047
Michigan,4239,employment,2030,-0.05243031713780297
Michigan,4239,gdp,2024,-1.418448459456574
Michigan,4239,gdp,2025,9.179054441173845
Michigan,4239,gdp,2026,7.261444318958533
Michigan,4239,gdp,2027,3.922486087915686
Michigan,4239,gdp,2028,3.5552696164691393
Michigan,4239,gdp,2029,3.1984795163002446
Michigan,4239,gdp,2030,2.853303150983585
Michigan,4239,wages,2024,0.9167415965835621
Michigan,4239,wages,2025,4.435539855207904
Michigan,4239,wages,2026,3.311904384586326
Michigan,4239,wages,2027,2.8497996841510846
Michigan,4239,wages,2028,2.329219093678927
Michigan,4239,wages,2029,2.6805691020568267
Michigan,4239,wages,2030,3.1708853990722146
Michigan,4247,employment,2024,-0.03064190180029643
Michigan,4247,employment,2025,0.23076270481183803
Michigan,4247,employment,2026,-0.6754824096163635
Michigan,4247,employment,2027,-1.103807492905856
Michigan,4247,employment,2028,-1.0027188639175388
Michigan,4247,employment,2029,-1.087559468119525
Michigan,4247,employment,2030,-1.085609115144035
Michigan,4247,gdp,2024,1.3448623119603804
Michigan,4247,gdp,2025,8.716551474217708
Michigan,4247,gdp,2026,5.480625756876419
Michigan,4247,gdp,2027,2.6918297905536956
