segment_id,segment_name,year,employment_qcew_raw,employment_bea,naics_count,share_min,share_max,share_weighted
3,Forging & Foundries,2001,22569.0,2685.457545453,2,0.053466266,0.145481535,0.11898876979276884
3,Forging & Foundries,2002,20853.0,2456.0545905729996,2,0.053466266,0.145481535,0.11777943655939191
3,Forging & Foundries,2003,20120.0,2339.3869610969996,2,0.053466266,0.145481535,0.11627171774835982
3,Forging & Foundries,2004,21836.0,2539.4370451659997,2,0.053466266,0.145481535,0.11629588959360687
3,Forging & Foundries,2005,21459.0,2492.5958348739996,2,0.053466266,0.145481535,0.11615619716081829
3,Forging & Foundries,2006,20882.0,2391.538149145,2,0.053466266,0.145481535,0.11452629772746863
3,Forging & Foundries,2007,19764.0,2220.884464612,2,0.053466266,0.145481535,0.11237019149018418
3,Forging & Foundries,2008,17934.0,2027.52934861,2,0.053466266,0.145481535,0.11305505456730233
3,Forging & Foundries,2009,13152.0,1455.3211392380001,2,0.053466266,0.145481535,0.1106539795649331
3,Forging & Foundries,2010,14405.0,1565.929608042,2,0.053466266,0.145481535,0.10870736605636931
3,Forging & Foundries,2011,16777.0,1800.869532069,2,0.053466266,0.145481535,0.10734157072593431
3,Forging & Foundries,2012,17730.0,1913.105052721,2,0.053466266,0.145481535,0.10790214623355894
3,Forging & Foundries,2013,17469.0,1863.908509268,2,0.053466266,0.145481535,0.10669806567450912
3,Forging & Foundries,2014,17851.0,1912.7653410009998,2,0.053466266,0.145481535,0.10715171928749088
3,Forging & Foundries,2015,18047.0,1913.76715643,2,0.053466266,0.145481535,0.10604350620213886
3,Forging & Foundries,2016,18194.0,1922.454834953,2,0.053466266,0.145481535,0.10566422089441574
3,Forging & Foundries,2017,18552.0,1952.72960573,2,0.053466266,0.145481535,0.10525709388367831
3,Forging & Foundries,2018,19277.0,2028.6668172559998,2,0.053466266,0.145481535,0.10523768310712246
3,Forging & Foundries,2019,19271.0,2011.691255971,2,0.053466266,0.145481535,0.10438956234606403
3,Forging & Foundries,2020,15883.0,1664.5520014869999,2,0.053466266,0.145481535,0.10480085635503368
3,Forging & Foundries,2021,16199.0,1691.7530516709999,2,0.053466266,0.145481535,0.10443564736533119
3,Forging & Foundries,2022,16746.0,1766.1785962519998,2,0.053466266,0.145481535,0.10546868483530394
3,Forging & Foundries,2023,17055.0,1800.642649901,2,0.053466266,0.145481535,0.10557857812377601
3,Forging & Foundries,2024,16337.0,1733.729137523,2,0.053466266,0.145481535,0.10612285839034094
4,Parts & Machining,2001,53878.0,2588.359843235,4,0.017526805,0.053466266,0.04804112705065147
4,Parts & Machining,2002,50874.0,2469.40101547,4,0.017526805,0.053466266,0.04853954899300232
4,Parts & Machining,2003,49178.0,2405.676824084,4,0.017526805,0.053466266,0.04891774419626663
4,Parts & Machining,2004,49248.0,2412.689953655,4,0.017526805,0.053466266,0.04899061796732862
4,Parts & Machining,2005,50724.0,2483.124449475,4,0.017526805,0.053466266,0.04895364027827064
4,Parts & Machining,2006,50064.0,2427.602797372,4,0.017526805,0.053466266,0.048489988761824865
4,Parts & Machining,2007,48225.0,2321.659168466,4,0.017526805,0.053466266,0.0481422326275998
4,Parts & Machining,2008,46965.0,2239.808070523,4,0.017526805,0.053466266,0.04769100544071117
4,Parts & Machining,2009,37232.0,1758.127703042,4,0.017526805,0.053466266,0.04722087728411044
4,Parts & Machining,2010,40120.0,1903.19401939,4,0.017526805,0.053466266,0.04743753787113659
4,Parts & Machining,2011,44729.0,2119.862165676,4,0.017526805,0.053466266,0.04739346208669991
4,Parts & Machining,2012,47604.0,2268.2227007369997,4,0.017526805,0.053466266,0.04764773339923115
4,Parts & Machining,2013,48091.0,2305.2582473449997,4,0.017526805,0.053466266,0.04793533607837225
4,Parts & Machining,2014,50307.0,2407.854251039,4,0.017526805,0.053466266,0.04786320494243346
4,Parts & Machining,2015,52603.0,2500.028316464,4,0.017526805,0.053466266,0.0475263448180522
4,Parts & Machining,2016,52458.0,2470.460455067,4,0.017526805,0.053466266,0.04709406487222159
4,Parts & Machining,2017,52257.0,2441.025215881,4,0.017526805,0.053466266,0.04671192789255028
4,Parts & Machining,2018,53718.0,2506.5965586179996,4,0.017526805,0.053466266,0.04666213482665028
4,Parts & Machining,2019,52591.0,2436.887998593,4,0.017526805,0.053466266,0.046336597489931734
4,Parts & Machining,2020,45730.0,2092.302473926,4,0.017526805,0.053466266,0.045753388889700417
4,Parts & Machining,2021,47346.0,2161.38113958,4,0.017526805,0.053466266,0.04565076542009884
4,Parts & Machining,2022,48605.0,2211.5879850379997,4,0.017526805,0.053466266,0.04550124442008023
4,Parts & Machining,2023,50818.0,2288.470633163,4,0.017526805,0.053466266,0.04503267805035617
4,Parts & Machining,2024,50443.0,2259.2921603190002,4,0.017526805,0.053466266,0.04478901255514145
5,Component Systems,2001,16198.0,1102.143751894,3,0.017526805,0.179901049,0.06804196517434251
5,Component Systems,2002,15254.0,1051.884203642,3,0.017526805,0.179901049,0.06895792602871378
5,Component Systems,2003,14725.0,992.3295005890001,3,0.017526805,0.179901049,0.06739079800264856
5,Component Systems,2004,14908.0,1033.0513117720002,3,0.017526805,0.179901049,0.06929509738207675
5,Component Systems,2005,15615.0,1040.710275723,3,0.017526805,0.179901049,0.06664811243823247
5,Component Systems,2006,15814.0,1010.618139094,3,0.017526805,0.179901049,0.06390654730580499
5,Component Systems,2007,15751.0,974.867799595,3,0.017526805,0.179901049,0.061892438549615895
5,Component Systems,2008,15865.0,1024.542376609,3,0.017526805,0.179901049,0.0645787820112827
5,Component Systems,2009,13865.0,890.411307353,3,0.017526805,0.179901049,0.06422007265438154
5,Component Systems,2010,13189.0,856.097663245,3,0.017526805,0.179901049,0.06490997522518765
5,Component Systems,2011,14492.0,946.4260104680001,3,0.017526805,0.179901049,0.06530679067540712
5,Component Systems,2012,15170.0,981.206092022,3,0.017526805,0.179901049,0.0646806916296638
5,Component Systems,2013,15239.0,960.787099751,3,0.017526805,0.179901049,0.06304790995150601
5,Component Systems,2014,15439.0,990.798404587,3,0.017526805,0.179901049,0.06417503754044951
5,Component Systems,2015,16676.0,1059.533999468,3,0.017526805,0.179901049,0.06353645955073159
5,Component Systems,2016,16542.0,1033.787138826,3,0.017526805,0.179901049,0.06249468860029017
5,Component Systems,2017,16794.0,1037.40970107,3,0.017526805,0.179901049,0.061772639101464806
5,Component Systems,2018,17376.0,1079.7636109320001,3,0.017526805,0.179901049,0.062141091789364646
5,Component Systems,2019,18237.0,1139.732288841,3,0.017526805,0.179901049,0.0624956017349893
5,Component Systems,2020,16885.0,1044.5324331850002,3,0.017526805,0.179901049,0.06186155956085284
5,Component Systems,2021,17142.0,1095.156412386,3,0.017526805,0.179901049,0.06388731842177109
5,Component Systems,2022,17979.0,1139.265913107,3,0.017526805,0.179901049,0.06336647828616719
5,Component Systems,2023,18726.0,1196.26568673,3,0.017526805,0.179901049,0.06388260636174303
5,Component Systems,2024,18283.0,1178.535164647,3,0.017526805,0.179901049,0.06446071020330361
6,Engineering & Design,2001,102457.0,227.217147131,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2002,102250.0,226.75808674999996,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2003,99969.0,221.699551827,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2004,98337.0,218.080293171,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2005,97957.0,217.23757363099998,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2006,95510.0,211.81090332999997,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2007,93220.0,206.73240926,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2008,88873.0,197.092141259,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2009,77775.0,172.480295325,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2010,80680.0,178.92266443999998,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2011,86598.0,192.04691243399998,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2012,93379.0,207.085020857,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2013,98826.0,219.164740158,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2014,102924.0,228.252805092,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2015,117555.0,260.69972506499994,3,0.002217683,0.002217683,0.0022176829999999994
6,Engineering & Design,2016,121842.0,270.206932086,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2017,113721.0,252.19712844299997,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2018,116698.0,258.799170734,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2019,118343.0,262.44725926899997,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2020,115403.0,255.92727124899997,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2021,119483.0,264.97541788899997,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2022,122404.0,271.453269932,3,0.002217683,0.002217683,0.0022176830000000002
6,Engineering & Design,2023,123111.0,273.02117181299997,3,0.002217683,0.002217683,0.002217683
6,Engineering & Design,2024,120207.0,266.581020381,3,0.002217683,0.002217683,0.002217683
7,Core Automotive,2001,304333.0,304333.0,3,1.0,1.0,1.0
7,Core Automotive,2002,283180.0,283180.0,3,1.0,1.0,1.0
7,Core Automotive,2003,261958.0,261958.0,3,1.0,1.0,1.0
7,Core Automotive,2004,249612.0,249612.0,3,1.0,1.0,1.0
7,Core Automotive,2005,232083.0,232083.0,3,1.0,1.0,1.0
7,Core Automotive,2006,213893.0,213893.0,3,1.0,1.0,1.0
7,Core Automotive,2007,198068.0,198068.0,3,1.0,1.0,1.0
7,Core Automotive,2008,167000.0,167000.0,3,1.0,1.0,1.0
7,Core Automotive,2009,122598.0,122598.0,3,1.0,1.0,1.0
7,Core Automotive,2010,126033.0,126033.0,3,1.0,1.0,1.0
7,Core Automotive,2011,137663.0,137663.0,3,1.0,1.0,1.0
7,Core Automotive,2012,150169.0,150169.0,3,1.0,1.0,1.0
7,Core Automotive,2013,160593.0,160593.0,3,1.0,1.0,1.0
7,Core Automotive,2014,170363.0,170363.0,3,1.0,1.0,1.0
7,Core Automotive,2015,166670.0,166670.0,3,1.0,1.0,1.0
7,Core Automotive,2016,173344.0,173344.0,3,1.0,1.0,1.0
7,Core Automotive,2017,180711.0,180711.0,3,1.0,1.0,1.0
7,Core Automotive,2018,182995.0,182995.0,3,1.0,1.0,1.0
7,Core Automotive,2019,180821.0,180821.0,3,1.0,1.0,1.0
7,Core Automotive,2020,154727.0,154727.0,3,1.0,1.0,1.0
7,Core Automotive,2021,174869.0,174869.0,3,1.0,1.0,1.0
7,Core Automotive,2022,177138.0,177138.0,3,1.0,1.0,1.0
7,Core Automotive,2023,179115.0,179115.0,3,1.0,1.0,1.0
7,Core Automotive,2024,173082.0,173082.0,3,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2001,107590.17649841309,107590.17649841309,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2002,104826.72777303061,104826.72777303061,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2003,102056.92998377481,102056.92998377481,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2004,100039.40278879802,100039.40278879802,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2005,99441.06699625652,99441.06699625652,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2006,98829.07436879477,98829.07436879477,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2007,97215.68500010173,97215.68500010173,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2008,95828.59295272827,95828.59295272827,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2009,87246.23037465413,87246.23037465413,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2010,89086.81250254312,89086.81250254312,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2011,92585.61084620158,92585.61084620158,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2012,95608.29066594443,95608.29066594443,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2013,98503.90547815959,98503.90547815959,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2014,102424.88727823892,102424.88727823892,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2015,104833.71697362264,104833.71697362264,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2016,105625.18589528403,105625.18589528403,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2017,107098.9301846822,107098.9301846822,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2018,110520.07780456543,110520.07780456543,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2019,111801.66566467285,111801.66566467285,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2020,103058.23542785645,103058.23542785645,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2021,105546.62362289429,105546.62362289429,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2022,110573.0,110573.0,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2023,114410.0,114410.0,7,1.0,1.0,1.0
8,"Motor Vehicle Parts, Materials, & Products Sales",2024,115340.0,115340.0,7,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2001,75615.0,75615.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2002,76404.0,76404.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2003,74642.0,74642.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2004,74365.0,74365.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2005,71952.0,71952.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2006,68884.0,68884.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2007,66333.0,66333.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2008,63843.0,63843.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2009,58528.0,58528.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2010,57415.0,57415.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2011,58514.0,58514.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2012,60173.0,60173.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2013,61157.0,61157.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2014,64200.0,64200.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2015,66784.0,66784.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2016,68358.0,68358.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2017,68500.0,68500.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2018,68540.0,68540.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2019,68868.0,68868.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2020,62425.0,62425.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2021,66198.0,66198.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2022,67706.0,67706.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2023,69189.0,69189.0,2,1.0,1.0,1.0
9,"Dealers, Maintenance, & Repair",2024,69600.0,69600.0,2,1.0,1.0,1.0
10,Logistics,2001,36463.0,36463.0,2,1.0,1.0,1.0
10,Logistics,2002,35744.0,35744.0,2,1.0,1.0,1.0
10,Logistics,2003,34947.0,34947.0,2,1.0,1.0,1.0
10,Logistics,2004,36028.0,36028.0,2,1.0,1.0,1.0
10,Logistics,2005,37382.0,37382.0,2,1.0,1.0,1.0
10,Logistics,2006,38765.0,38765.0,2,1.0,1.0,1.0
10,Logistics,2007,40761.0,40761.0,2,1.0,1.0,1.0
10,Logistics,2008,38940.0,38940.0,2,1.0,1.0,1.0
10,Logistics,2009,33872.0,33872.0,2,1.0,1.0,1.0
10,Logistics,2010,34234.0,34234.0,2,1.0,1.0,1.0
10,Logistics,2011,36615.0,36615.0,2,1.0,1.0,1.0
10,Logistics,2012,38488.0,38488.0,2,1.0,1.0,1.0
10,Logistics,2013,40737.0,40737.0,2,1.0,1.0,1.0
10,Logistics,2014,43426.0,43426.0,2,1.0,1.0,1.0
10,Logistics,2015,45930.0,45930.0,2,1.0,1.0,1.0
10,Logistics,2016,46900.0,46900.0,2,1.0,1.0,1.0
10,Logistics,2017,46723.0,46723.0,2,1.0,1.0,1.0
10,Logistics,2018,47502.0,47502.0,2,1.0,1.0,1.0
10,Logistics,2019,48382.0,48382.0,2,1.0,1.0,1.0
10,Logistics,2020,44778.0,44778.0,2,1.0,1.0,1.0
10,Logistics,2021,46770.0,46770.0,2,1.0,1.0,1.0
10,Logistics,2022,49197.0,49197.0,2,1.0,1.0,1.0
10,Logistics,2023,49037.0,49037.0,2,1.0,1.0,1.0
10,Logistics,2024,46889.0,46889.0,2,1.0,1.0,1.0
