segment_id,segment_name,year,employment_yoy_pct,wages_yoy_pct,gdp_yoy_pct
1,1. Materials & Processing - Coatings & Surface Treatments,2011,5.0611360651739785,7.634312463961298,4.049305214546508
1,1. Materials & Processing - Coatings & Surface Treatments,2012,2.510708422649366,6.618902611427383,4.871300238975581
1,1. Materials & Processing - Coatings & Surface Treatments,2013,1.6669005192209874,1.2329264622061011,4.403505465512459
1,1. Materials & Processing - Coatings & Surface Treatments,2014,1.4361267926851118,4.765797802589722,2.4917055938507096
1,1. Materials & Processing - Coatings & Surface Treatments,2015,1.6493466883143688,3.1020746554297145,1.9689456710199837
1,1. Materials & Processing - Coatings & Surface Treatments,2016,-1.9109664603401049,-0.42221506056338426,1.0448364231895972
1,1. Materials & Processing - Coatings & Surface Treatments,2017,0.015732896955585777,3.5164853593485472,1.0492502883906896
1,1. Materials & Processing - Coatings & Surface Treatments,2018,3.2759553496687253,4.669307950470853,8.727001129770361
1,1. Materials & Processing - Coatings & Surface Treatments,2019,1.7314895837345972,3.8607075335360923,0.30434813657279236
1,1. Materials & Processing - Coatings & Surface Treatments,2020,-7.289115555447741,-4.813227641369377,-3.8906903839706386
1,1. Materials & Processing - Coatings & Surface Treatments,2021,-2.868837117942206,4.083715590921974,6.209922118552062
1,1. Materials & Processing - Coatings & Surface Treatments,2022,5.25320139963656,9.273420610679633,16.411541984806664
1,1. Materials & Processing - Coatings & Surface Treatments,2023,-0.40359728079364676,3.455369585590604,0.8696213315633734
1,1. Materials & Processing - Coatings & Surface Treatments,2024,-0.8254936507716928,2.330271207558232,5.483492014840959
1,1. Materials & Processing - Coatings & Surface Treatments,2025,0.3851676589281629,3.3173790679986355,3.3455616612330457
1,1. Materials & Processing - Coatings & Surface Treatments,2026,0.07719895222518067,2.261998345298513,4.587932281918889
1,1. Materials & Processing - Coatings & Surface Treatments,2027,-0.10884539880786567,2.0509680650828055,5.090573787764592
1,1. Materials & Processing - Coatings & Surface Treatments,2028,-0.07808743908584459,1.6264660552892578,5.682506400772654
1,1. Materials & Processing - Coatings & Surface Treatments,2029,-0.29110849604453537,2.052268325446104,5.706610586325608
1,1. Materials & Processing - Coatings & Surface Treatments,2030,-0.3131767014626492,2.3391611052003656,5.803731357616533
1,1. Materials & Processing - Coatings & Surface Treatments,2031,-0.4617632000770817,2.2066342681893043,5.372973176904918
1,1. Materials & Processing - Coatings & Surface Treatments,2032,-0.760732080478911,1.7220087977562113,4.6989831427014845
1,1. Materials & Processing - Coatings & Surface Treatments,2033,-0.9891649892514275,1.2570400449287886,4.24251135057811
1,1. Materials & Processing - Coatings & Surface Treatments,2034,-1.040555461846805,1.084447812926918,3.9402284381685533
1,1. Materials & Processing - Coatings & Surface Treatments,2035,-0.9766536076248846,1.2098044249019444,3.8917793616795398
1,1. Materials & Processing - Coatings & Surface Treatments,2036,-0.853189567981227,1.4432878699305827,4.10142139202115
1,1. Materials & Processing - Coatings & Surface Treatments,2037,-0.7940256310661488,1.594547558204203,4.128803198578415
1,1. Materials & Processing - Coatings & Surface Treatments,2038,-0.7620445116938852,1.6519973065977027,3.9682518271465828
1,1. Materials & Processing - Coatings & Surface Treatments,2039,-0.722808550542185,1.6927932657230693,3.8129836176257523
1,1. Materials & Processing - Coatings & Surface Treatments,2040,-0.7456360753783847,1.7008035973391091,3.5387125861682787
1,1. Materials & Processing - Coatings & Surface Treatments,2041,-0.7481986985847652,1.6460594694584287,3.2887531507662953
1,1. Materials & Processing - Coatings & Surface Treatments,2042,-0.7468115139282366,1.6564878707623452,3.1949475894806976
1,1. Materials & Processing - Coatings & Surface Treatments,2043,-0.7470868139382927,1.764520502366389,3.131907904444294
1,1. Materials & Processing - Coatings & Surface Treatments,2044,-0.7141395467762464,1.9279475355016378,3.1217724218769183
1,1. Materials & Processing - Coatings & Surface Treatments,2045,-0.6703937303003416,2.035836499225288,3.120067253048002
1,1. Materials & Processing - Coatings & Surface Treatments,2046,-0.6221388445582562,2.1305347146197278,3.1302813735260058
1,1. Materials & Processing - Coatings & Surface Treatments,2047,-0.6065911933999635,2.2004907246896117,3.1569479910042118
1,1. Materials & Processing - Coatings & Surface Treatments,2048,-0.6214601461214224,2.2414497812629173,3.1704752313867353
1,1. Materials & Processing - Coatings & Surface Treatments,2049,-0.5906605607432815,2.253369807266521,3.1769587942730033
1,1. Materials & Processing - Coatings & Surface Treatments,2050,-0.5282448993901574,2.2697982562159638,3.2316928196779005
1,1. Materials & Processing - Coatings & Surface Treatments,2051,-0.48069460596120517,2.2998653694124127,3.2318106280767758
1,1. Materials & Processing - Coatings & Surface Treatments,2052,-0.4624028230586691,2.344582504825362,3.2258718003287923
1,1. Materials & Processing - Coatings & Surface Treatments,2053,-0.46934871771303194,2.373529933843538,3.214236857977747
1,1. Materials & Processing - Coatings & Surface Treatments,2054,-0.49942675444833673,2.3899648351468437,3.211870501798271
1,1. Materials & Processing - Coatings & Surface Treatments,2055,-0.5259905030820176,2.398689595723858,3.2247822332062435
1,1. Materials & Processing - Metals,1970,,,
1,1. Materials & Processing - Metals,1971,-7.065775339249271,,
1,1. Materials & Processing - Metals,1972,0.5895547046794709,,
1,1. Materials & Processing - Metals,1973,7.166195954339867,,
1,1. Materials & Processing - Metals,1974,0.8413327834569736,,
1,1. Materials & Processing - Metals,1975,-12.591903234791376,,
1,1. Materials & Processing - Metals,1976,3.589369538268581,12.61010461170375,
1,1. Materials & Processing - Metals,1977,1.7796086614514859,11.801210616234084,
1,1. Materials & Processing - Metals,1978,2.08090193287104,12.456985800426544,20.504425788343422
1,1. Materials & Processing - Metals,1979,2.850568755896942,12.749856618787836,12.208557302959635
1,1. Materials & Processing - Metals,1980,-3.7238870654696674,-0.24976898991648988,-2.4980253183129912
1,1. Materials & Processing - Metals,1981,-0.11931619618749892,7.940321300475441,12.314927476129345
1,1. Materials & Processing - Metals,1982,-7.187850326703786,-15.37698909495907,-27.10821123941871
1,1. Materials & Processing - Metals,1983,-3.8737214617322726,-7.235909290039594,-11.865842383399517
1,1. Materials & Processing - Metals,1984,1.4604836955276241,6.160575913314169,17.79364761666097
1,1. Materials & Processing - Metals,1985,-7.051610586837877,-3.9932304432709294,-13.521106630407322
1,1. Materials & Processing - Metals,1986,-7.363830189575321,-4.78728390232017,3.8857197400399044
1,1. Materials & Processing - Metals,1987,-0.8807053376956753,1.1032845538197995,0.009845472371002292
1,1. Materials & Processing - Metals,1988,3.8909807953536837,8.156718877705114,24.299041346054942
1,1. Materials & Processing - Metals,1989,0.4572284752631803,4.433291952807913,8.586417743935419
1,1. Materials & Processing - Metals,1990,-0.013198619999911548,2.2651346705518405,-6.977938677362458
1,1. Materials & Processing - Metals,1991,-4.506907062047656,-3.1983773340131054,-7.733657195768822
1,1. Materials & Processing - Metals,1992,-4.1662076265272265,1.7397037223660987,2.3556255731470968
1,1. Materials & Processing - Metals,1993,-2.613000269174604,0.2168807995816307,1.3646573386189096
1,1. Materials & Processing - Metals,1994,0.2245776189588935,3.4146884354200386,7.559233848127504
1,1. Materials & Processing - Metals,1995,0.34987003036486247,4.866909772477197,9.278195703962778
1,1. Materials & Processing - Metals,1996,-0.4681316602459136,4.295283071647019,-2.975838195009421
1,1. Materials & Processing - Metals,1997,-0.9170527667269883,2.575821127939462,3.323387671084752
1,1. Materials & Processing - Metals,1998,-0.2721021918765983,1.3843811737306067,1.2322827725399166
1,1. Materials & Processing - Metals,1999,-2.7901683267634936,-0.5679459377199321,-6.890865652904263
1,1. Materials & Processing - Metals,2000,-0.43842689090123654,2.2082624953374563,2.056774536690508
1,1. Materials & Processing - Metals,2001,-8.387345167694454,-7.847258185899516,-14.735208143726414
1,1. Materials & Processing - Metals,2002,-10.826353011329378,-9.929348878867794,2.9594458078336916
1,1. Materials & Processing - Metals,2003,-5.926803235075408,-1.3033636783578626,-5.138065733259511
1,1. Materials & Processing - Metals,2004,-3.0577288464426013,4.898411347813534,43.500238673704736
1,1. Materials & Processing - Metals,2005,0.08562175836070691,1.3653299834720451,1.643753808107089
1,1. Materials & Processing - Metals,2006,0.14626027468607905,7.289913795978875,12.750100360090636
1,1. Materials & Processing - Metals,2007,-0.5979607816411656,2.896015193175476,4.164897631741752
1,1. Materials & Processing - Metals,2008,-2.353559374879933,2.252527285542165,11.46777222941836
1,1. Materials & Processing - Metals,2009,-15.171475619649174,-21.868409015498134,-47.07389494166517
1,1. Materials & Processing - Metals,2010,0.575634495094884,6.53825336306628,30.435811689991937
1,1. Materials & Processing - Metals,2011,6.325703135650945,11.257214810357228,26.47883330189245
1,1. Materials & Processing - Metals,2012,2.99502479812285,4.7587144686005445,4.690173786296667
1,1. Materials & Processing - Metals,2013,-1.5618360357771959,-0.3669719582719418,-3.911892618509433
1,1. Materials & Processing - Metals,2014,0.8272629531627499,3.6642561807335072,2.7750733493815885
1,1. Materials & Processing - Metals,2015,-1.2000985683013072,-1.9231370854902567,-8.486965016418322
1,1. Materials & Processing - Metals,2016,-4.493059239170503,-4.411140176678976,-4.6549076384259
1,1. Materials & Processing - Metals,2017,-0.827330387391652,4.347515283649824,7.311161357669905
1,1. Materials & Processing - Metals,2018,2.303137161492442,6.929949715434212,14.57865786845723
1,1. Materials & Processing - Metals,2019,2.8620766788817904,2.5936674767268957,-2.9934360335072947
1,1. Materials & Processing - Metals,2020,-6.6343363227043275,-6.667508307609976,-15.768779900936497
1,1. Materials & Processing - Metals,2021,-1.3252491252546272,9.550644184679614,39.089218161843654
1,1. Materials & Processing - Metals,2022,4.157385307429475,12.252867204362031,16.600540939099286
1,1. Materials & Processing - Metals,2023,3.8715753563568303,4.92327677055872,-1.8380678458298196
1,1. Materials & Processing - Metals,2024,0.0031173408897478662,3.25197356645638,-6.463964062823907
1,1. Materials & Processing - Metals,2025,0.6170607421040454,4.297704426664752,3.3368605464311494
1,1. Materials & Processing - Metals,2026,-2.074165813607199,2.6302355961677124,2.460314072669481
1,1. Materials & Processing - Metals,2027,-2.755094117045759,2.410943567513138,2.4796653265914674
1,1. Materials & Processing - Metals,2028,-2.592674870974952,1.9770208969718182,3.80484521008124
1,1. Materials & Processing - Metals,2029,-2.6552600459204596,2.3951966045768507,3.8030342227757425
1,1. Materials & Processing - Metals,2030,-2.4664872704190213,2.673346215603106,3.9905408343636277
1,1. Materials & Processing - Metals,2031,-2.3761701062920078,2.530596933133242,3.5464010062879296
1,1. Materials & Processing - Metals,2032,-2.4470072518402715,2.034627719809707,2.766991459269962
1,1. Materials & Processing - Metals,2033,-2.52056197259279,1.5581309190528838,2.644465870173008
1,1. Materials & Processing - Metals,2034,-2.5375179358097437,1.3743696468773972,2.461448623392333
1,1. Materials & Processing - Metals,2035,-2.4671764881530605,1.4888143055886884,2.4058632503015547
1,1. Materials & Processing - Metals,2036,-2.4252722394417243,1.7112159120561645,2.7721218725064634
1,1. Materials & Processing - Metals,2037,-2.4471751111340097,1.850856659180445,2.9372071212795388
1,1. Materials & Processing - Metals,2038,-2.5268834546186887,1.8962184942518434,2.7685292478072534
1,1. Materials & Processing - Metals,2039,-2.487356609055387,1.9246484886604793,2.5670238292881598
1,1. Materials & Processing - Metals,2040,-2.4976358894173196,1.9199669618388138,2.2393615925711967
1,1. Materials & Processing - Metals,2041,-2.5152183213201034,1.852214517709243,2.0641955526197737
1,1. Materials & Processing - Metals,2042,-2.6421788175078604,1.8495672566195678,1.9979621289465774
1,1. Materials & Processing - Metals,2043,-2.8753380429193784,1.9444386250172423,1.8977357647467663
1,1. Materials & Processing - Metals,2044,-2.9995655729351287,2.0945716070067255,2.087181014506788
1,1. Materials & Processing - Metals,2045,-3.0161623679459,2.1889028212093327,2.153051284520328
1,1. Materials & Processing - Metals,2046,-3.06879939438059,2.269878424288931,2.1230011600698457
1,1. Materials & Processing - Metals,2047,-3.1787552554169958,2.325939987714969,2.189470873407269
1,1. Materials & Processing - Metals,2048,-3.2855350393042437,2.352854619100407,2.207910154554824
1,1. Materials & Processing - Metals,2049,-3.3492790091280713,2.3506063547131824,2.1428188152444854
1,1. Materials & Processing - Metals,2050,-3.361207564299911,2.3527840658598556,2.202556080832394
1,1. Materials & Processing - Metals,2051,-3.373140938776753,2.3685331684928137,2.1863009014127783
1,1. Materials & Processing - Metals,2052,-3.4119477340335864,2.398871635811534,2.104745705457549
1,1. Materials & Processing - Metals,2053,-3.495846021511928,2.413378494539392,2.0415150580896513
1,1. Materials & Processing - Metals,2054,-3.6072617910751843,2.4153331980395505,2.004971560357295
1,1. Materials & Processing - Metals,2055,-3.7066619374108147,2.4095507669707628,2.0079397510183297
1,1. Materials & Processing - Non-Metals,1970,,,
1,1. Materials & Processing - Non-Metals,1971,-1.3469182521049023,,
1,1. Materials & Processing - Non-Metals,1972,5.74601113440621,,
1,1. Materials & Processing - Non-Metals,1973,6.23007596941933,,
1,1. Materials & Processing - Non-Metals,1974,-0.9907831266727755,,
1,1. Materials & Processing - Non-Metals,1975,-7.841304971416261,,
1,1. Materials & Processing - Non-Metals,1976,7.098569261444815,13.944259776142884,
1,1. Materials & Processing - Non-Metals,1977,4.687589624466892,14.166089684675567,
1,1. Materials & Processing - Non-Metals,1978,3.5250075076591294,11.567810874025193,8.667353049780967
1,1. Materials & Processing - Non-Metals,1979,2.3985382440886185,11.321022792525785,9.483459641759358
1,1. Materials & Processing - Non-Metals,1980,-5.261505658064456,4.045014977533764,-0.0840245782890976
1,1. Materials & Processing - Non-Metals,1981,0.4727791194360595,9.522024936622069,12.62812316274124
1,1. Materials & Processing - Non-Metals,1982,-6.809605217878226,0.4437437560232801,-1.669274985028011
1,1. Materials & Processing - Non-Metals,1983,0.26877550958885227,6.349457120546889,13.621559415787509
1,1. Materials & Processing - Non-Metals,1984,6.680159090959256,11.662210472603418,8.941680891018592
1,1. Materials & Processing - Non-Metals,1985,-0.398560039987638,3.374562167352286,4.801459156947189
1,1. Materials & Processing - Non-Metals,1986,-0.27559909857498,3.5741518233560066,5.055226296627959
1,1. Materials & Processing - Non-Metals,1987,3.181705470816039,6.4226951318712615,4.665678375542758
1,1. Materials & Processing - Non-Metals,1988,3.839413740921978,8.377464650548989,6.7736858561708635
1,1. Materials & Processing - Non-Metals,1989,3.1400139406568015,5.585595855059366,11.074247852204858
1,1. Materials & Processing - Non-Metals,1990,-0.17162394266171746,4.33163962610873,-0.016646542061773944
1,1. Materials & Processing - Non-Metals,1991,-2.8063241617088175,1.0709943342749983,3.8842489153233393
1,1. Materials & Processing - Non-Metals,1992,0.9751747015042586,8.178789290865172,6.569146239574675
1,1. Materials & Processing - Non-Metals,1993,2.198085786113285,3.8896540346884527,6.0628598433110215
1,1. Materials & Processing - Non-Metals,1994,3.2231599266091546,6.283366846108144,8.913634864531723
1,1. Materials & Processing - Non-Metals,1995,1.8955451551334483,5.280964418715945,3.1471239853565285
1,1. Materials & Processing - Non-Metals,1996,0.30327072742336025,4.440652834970065,4.681724602854871
1,1. Materials & Processing - Non-Metals,1997,1.3040948982673497,5.550909861861925,5.743336744643087
1,1. Materials & Processing - Non-Metals,1998,0.5352006848358807,4.7236814502024815,4.755460521736523
1,1. Materials & Processing - Non-Metals,1999,0.014739295983055699,3.3648401708256075,4.908146469366499
1,1. Materials & Processing - Non-Metals,2000,0.30916242214619144,3.751297535019345,-1.0766808459744728
1,1. Materials & Processing - Non-Metals,2001,-5.5642574996085665,-4.509238971580961,-3.08591141224105
1,1. Materials & Processing - Non-Metals,2002,-6.3173007149042,-2.2867388430942515,-0.874930351333535
1,1. Materials & Processing - Non-Metals,2003,-4.123972809656729,-0.3555877382376131,-0.23641784529242044
1,1. Materials & Processing - Non-Metals,2004,-1.357304666098753,1.4182373123995486,2.802322563519988
1,1. Materials & Processing - Non-Metals,2005,-0.9040074884555589,1.1277154492062802,-0.9234937196928404
1,1. Materials & Processing - Non-Metals,2006,-2.404011636398707,1.5721308846389237,2.1352741464910374
1,1. Materials & Processing - Non-Metals,2007,-3.077529376890519,1.053167995017284,-0.05216911722960078
1,1. Materials & Processing - Non-Metals,2008,-3.4529477159180213,-1.482753372912466,-12.15228067464275
1,1. Materials & Processing - Non-Metals,2009,-13.876703574849211,-12.44582451613614,8.210706388757721
1,1. Materials & Processing - Non-Metals,2010,-0.7578789476910014,3.8480163444217856,5.351945773830417
1,1. Materials & Processing - Non-Metals,2011,1.4870301258778382,3.5507286408571694,-0.9103144656955464
1,1. Materials & Processing - Non-Metals,2012,1.3484524464232768,3.6969928422204035,8.81768157498439
1,1. Materials & Processing - Non-Metals,2013,1.9961172988276217,2.5182349978130016,3.2632944598460325
1,1. Materials & Processing - Non-Metals,2014,2.0382279810252517,5.092084565898931,-0.7358991826646613
1,1. Materials & Processing - Non-Metals,2015,1.8559434517441569,4.115529029231481,9.278421932543953
1,1. Materials & Processing - Non-Metals,2016,1.6085553630314209,3.4479859481953667,4.663992436283062
1,1. Materials & Processing - Non-Metals,2017,1.7494915687576569,4.1750668904133645,-0.17728230502976625
1,1. Materials & Processing - Non-Metals,2018,1.8826129379475285,4.297795267880352,8.284933055894475
1,1. Materials & Processing - Non-Metals,2019,0.15318827786932956,2.1023054296736943,-1.3936837738824113
1,1. Materials & Processing - Non-Metals,2020,-4.1850081616895105,-1.1996387854214756,-4.272799312480248
1,1. Materials & Processing - Non-Metals,2021,2.3772415360536896,8.688293600225615,9.873558510023047
1,1. Materials & Processing - Non-Metals,2022,4.050221931075242,8.423811616512035,13.067226741766403
1,1. Materials & Processing - Non-Metals,2023,-1.6775245946883777,1.7048718081328704,2.1508293205019684
1,1. Materials & Processing - Non-Metals,2024,-2.0884645329092812,1.0850382780769054,2.154334252966614
1,1. Materials & Processing - Non-Metals,2025,-0.8079777772423469,2.577727328286756,0.33133869006945826
1,1. Materials & Processing - Non-Metals,2026,-0.23286641870728852,2.9646201053213392,6.028022187559126
1,1. Materials & Processing - Non-Metals,2027,-0.5603564983069327,2.7396604948296583,4.353363520239252
1,1. Materials & Processing - Non-Metals,2028,-0.7289526257889324,2.298892645113789,4.380312575698342
1,1. Materials & Processing - Non-Metals,2029,-0.8823410988464521,2.711750090094187,4.770252335380419
1,1. Materials & Processing - Non-Metals,2030,-0.8107202339525521,2.9834342968400356,4.701799779557875
1,1. Materials & Processing - Non-Metals,2031,-0.8712180900433363,2.8327197057861717,4.480470823493056
1,1. Materials & Processing - Non-Metals,2032,-1.1297656125232485,2.3276027028499766,3.8933796372795793
1,1. Materials & Processing - Non-Metals,2033,-1.3362382415636722,1.8416445180201646,3.7138378842316966
1,1. Materials & Processing - Non-Metals,2034,-1.3492763014981295,1.6486210451567198,3.9380891546154615
1,1. Materials & Processing - Non-Metals,2035,-1.2750006783849255,1.753911899860329,4.032324594929666
1,1. Materials & Processing - Non-Metals,2036,-1.1821227526193034,1.966866217721944,4.221525359359991
1,1. Materials & Processing - Non-Metals,2037,-1.153245017959533,2.0964155770058017,4.248890421960532
1,1. Materials & Processing - Non-Metals,2038,-1.1315507167899301,2.131105125906849,4.109541276932512
1,1. Materials & Processing - Non-Metals,2039,-1.0858009334438454,2.148465387429967,3.9530560297170996
1,1. Materials & Processing - Non-Metals,2040,-1.1080686438069034,2.132272226646631,3.700398789418788
1,1. Materials & Processing - Non-Metals,2041,-1.110086597228405,2.0525775107265076,3.5095458185274904
1,1. Materials & Processing - Non-Metals,2042,-1.1249598225541235,2.037802970908942,3.426484709268592
1,1. Materials & Processing - Non-Metals,2043,-1.1396744559108243,2.1203497466246812,3.352410509913237
1,1. Materials & Processing - Non-Metals,2044,-1.1383041095417539,2.2579204667408432,3.3147657319966433
1,1. Materials & Processing - Non-Metals,2045,-1.142914623368773,2.3393292775127428,3.285160096006004
1,1. Materials & Processing - Non-Metals,2046,-1.1256685355302982,2.4071254393035084,3.2658122760084543
1,1. Materials & Processing - Non-Metals,2047,-1.1497055138536476,2.4497506559648556,3.2276955240809055
1,1. Materials & Processing - Non-Metals,2048,-1.1989707894222972,2.463001105504766,3.179056167323391
1,1. Materials & Processing - Non-Metals,2049,-1.1894143980263516,2.4468947436820923,3.151629002203592
1,1. Materials & Processing - Non-Metals,2050,-1.1608283717658368,2.435070104696032,3.176576063210739
1,1. Materials & Processing - Non-Metals,2051,-1.1354429349456372,2.436696788515552,3.1343916312887568
1,1. Materials & Processing - Non-Metals,2052,-1.136893132468061,2.4528088049915233,3.0782857071040404
1,1. Materials & Processing - Non-Metals,2053,-1.1647739471519944,2.4529936748416628,3.0260314991207733
1,1. Materials & Processing - Non-Metals,2054,-1.2106978770867223,2.4405629382003124,2.9874033873099988
1,1. Materials & Processing - Non-Metals,2055,-1.2547082883687106,2.4203542938249147,2.9574817636916237
2,2. Equipment Manufacturing,1970,,,
2,2. Equipment Manufacturing,1971,-9.061655720860355,,
2,2. Equipment Manufacturing,1972,6.289364261808131,,
2,2. Equipment Manufacturing,1973,10.499356021257501,,
2,2. Equipment Manufacturing,1974,5.224199077570221,,
2,2. Equipment Manufacturing,1975,-11.951480274028347,,
2,2. Equipment Manufacturing,1976,0.5025727394124595,8.234457148294046,
2,2. Equipment Manufacturing,1977,5.929002610767525,14.45983089845638,
2,2. Equipment Manufacturing,1978,7.6741452997686155,16.20384951312241,15.190688855287238
2,2. Equipment Manufacturing,1979,7.606149705095372,17.00427103251102,11.419898799184171
2,2. Equipment Manufacturing,1980,-0.6651859887904739,10.616028004252993,8.056993033239307
2,2. Equipment Manufacturing,1981,-0.0689801473913777,10.036168012719633,11.27571459940531
2,2. Equipment Manufacturing,1982,-10.089513730959094,-4.0473573324454994,-10.027659424784876
2,2. Equipment Manufacturing,1983,-8.147936162351115,-5.076410812221874,-7.839641029821591
2,2. Equipment Manufacturing,1984,10.320811500129617,17.288199860427536,13.248840274556951
2,2. Equipment Manufacturing,1985,1.6585424318435775,7.183801420361524,2.651562969884865
2,2. Equipment Manufacturing,1986,-5.624315529922674,-1.2772958674191173,-6.389860787901237
2,2. Equipment Manufacturing,1987,-1.774860884880115,1.7625068012220753,6.517961547023974
2,2. Equipment Manufacturing,1988,3.0384035874357154,7.260833177292896,14.461667231944405
2,2. Equipment Manufacturing,1989,1.6909698360004912,4.437533292839628,10.267658515188067
2,2. Equipment Manufacturing,1990,-0.38658078068068064,3.727472373611097,1.7111484952309317
2,2. Equipment Manufacturing,1991,-4.508412200321145,-2.745160361774461,-8.412096601562197
2,2. Equipment Manufacturing,1992,-2.8312284083285078,1.9820764780414766,1.7306466310542286
2,2. Equipment Manufacturing,1993,1.7505928912676205,3.8163917836905745,1.6229966542486522
2,2. Equipment Manufacturing,1994,3.9380249657946704,6.947524964094367,4.38730121441325
2,2. Equipment Manufacturing,1995,5.04275543838544,9.214753648533636,6.596152935792745
2,2. Equipment Manufacturing,1996,1.9016336434267274,4.626890189539858,1.7576057992299408
2,2. Equipment Manufacturing,1997,1.8645991860247821,6.501665368354965,4.5583552347477525
2,2. Equipment Manufacturing,1998,1.3038659144199356,2.782613466074846,9.548592914141322
2,2. Equipment Manufacturing,1999,-3.4243176639561517,-0.3076958837588327,-2.5758948343866175
2,2. Equipment Manufacturing,2000,-2.152357494399787,2.3086605259948065,-0.9720439701243598
2,2. Equipment Manufacturing,2001,-7.526804772233792,-6.890547839350433,-7.805817920584186
2,2. Equipment Manufacturing,2002,-11.999795708254794,-10.142706936967762,-8.453660156031349
2,2. Equipment Manufacturing,2003,-6.309082791487527,-2.822262141190966,-2.4282131282083985
2,2. Equipment Manufacturing,2004,-0.7561347756357142,4.469082364547359,6.544818693715729
2,2. Equipment Manufacturing,2005,0.8186974536958569,2.9264227135174967,7.957986798746697
